YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
1991,6,40.33,-104.85,0
1991,6,40.43,-104.65,0
1991,6,40.47,-104.88,0
1991,6,40.38,-104.68,0
1991,6,40.52,-103.57,0
1991,6,40.35,-103.35,0
1991,6,40.33,-103.18,0
1991,6,39.03,-104.2,0
1991,6,39.1,-104.22,0
1991,6,39.1,-104.22,0
1991,6,38.9,-104.12,0
1991,6,40.42,-104.95,0
1991,5,45.57,-94.15,0
1991,4,37.18,-97.83,0
1991,6,41.15,-73.83,0
1991,7,46.47,-94.33,3
1991,4,37.58,-97.33,0
1991,5,38.42,-98.5,0
1991,6,25.97,-81.73,0
1991,6,40.2,-98.98,0
1991,5,40.2,-88.57,0
1991,8,43.1,-83.95,0
1991,8,30.25,-81.37,0
1991,4,33.63,-95.27,2
1991,3,38.22,-97.78,1
1991,3,37.48,-97.95,0
1991,3,38.47,-97.38,0
1991,3,37.47,-97.78,0
1991,3,37.0,-97.38,3
1991,3,37.08,-97.15,3
1991,3,37.25,-96.75,3
1991,3,37.97,-98.05,4
1991,3,38.17,-97.02,0
1991,3,37.82,-95.45,2
1991,3,37.87,-97.78,0
1991,3,37.8,-98.5,3
1991,3,37.8,-98.48,3
1991,5,38.68,-101.73,0
1991,3,37.78,-98.6,1
1991,4,37.27,-95.55,2
1991,6,42.1,-103.1,1
1991,6,40.7,-97.97,1
1991,7,42.27,-102.88,0
1991,6,42.05,-101.15,0
1991,6,41.28,-101.85,1
1991,6,41.75,-100.97,0
1991,6,41.15,-103.2,0
1991,6,41.57,-101.77,1
1991,5,37.83,-96.83,0
1991,5,37.92,-96.78,0
1991,5,32.3,-104.1,0
1991,5,32.3,-104.22,2
1991,4,33.07,-106.02,1
1991,5,35.08,-106.57,0
1991,5,35.25,-106.68,0
1991,5,45.15,-102.2,1
1991,4,44.07,-94.15,1
1991,4,44.13,-94.18,1
1991,5,43.3,-103.9,0
1991,5,44.15,-103.1,0
