YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
2025,3,41.79,-86.1,1
2025,5,37.89,-99.37,0
2025,3,35.0966,-89.0021,0
2025,3,33.9719,-88.5998,0
2025,3,35.9601,-90.6996,0
2025,5,37.5,-99.33,3
2025,6,33.81,-103.17,-1
2025,3,30.1,-90.97,1
2025,8,39.66,-104.14,-1
2025,7,42.179,-91.364,1
2025,2,34.4231,-87.7915,0
2025,2,34.3509,-88.077,1
2025,5,38.2262,-93.5916,1
2025,3,38.8961,-90.2083,1
2025,3,38.6556,-89.7889,0
2025,3,37.8326,-89.7271,1
2025,5,39.68,-94.83,0
2025,3,38.386,-90.1139,0
2025,3,38.4972,-89.8071,1
2025,3,38.5739,-89.7057,2
2025,3,37.264,-92.692,1
2025,3,32.226,-88.702,1
2025,3,32.104,-88.913,0
2025,3,33.677,-89.761,2
2025,3,31.39,-89.931,3
2025,3,31.2864,-90.0404,2
2025,3,31.515,-89.588,2
2025,3,31.8112,-89.2707,1
2025,3,31.794,-89.445,2
2025,3,32.2767,-89.1952,0
2025,3,31.683,-89.401,1
2025,3,31.574,-89.686,2
2025,3,31.434,-89.661,2
2025,3,32.0939,-89.1908,1
2025,3,31.9618,-89.8603,0
2025,4,44.04,-111.93,-1
2025,2,34.1618,-119.1547,0
2025,1,31.4593,-89.6596,0
2025,4,34.984,-92.1948,1
2025,4,35.07,-92.03,1
2025,4,35.01,-92.15,0
2025,1,31.761,-89.994,0
2025,2,30.5238,-87.1958,1
2025,3,39.535,-88.38,1
2025,3,39.58,-87.71,1
2025,3,39.72,-88.68,1
2025,3,30.279,-82.458,1
2025,3,35.6018,-87.2808,2
2025,3,35.5867,-87.1026,1
2025,1,32.2541,-89.9184,1
2025,1,31.7243,-90.0773,0
2025,3,35.9356,-87.2085,0
2025,1,31.9013,-89.6415,1
2025,3,41.5167,-87.5632,0
2025,1,31.7385,-89.9324,1
2025,3,41.539,-87.473,0
2025,4,36.95,-93.76,1
2025,3,35.6716,-86.5328,1
2025,3,41.5897,-87.3515,0
2025,3,35.936,-87.202,0
2025,3,35.585,-87.9291,0
2025,3,35.301,-95.622,1
2025,3,35.681,-95.844,0
2025,1,31.7687,-89.8778,0
2025,3,35.423,-95.957,1
2025,3,36.144,-87.7188,1
2025,3,35.9312,-87.7743,0
2025,9,42.317,-71.9292,0
2025,3,35.677,-86.513,1
2025,3,35.66,-95.893,1
2025,3,35.622,-95.787,0
2025,3,35.438,-95.458,0
2025,4,36.97,-93.9,1
2025,3,30.8415,-88.5696,1
2025,3,30.3984,-86.974,0
2025,9,42.3216,-71.8904,0
2025,3,30.3698,-84.1849,0
2025,3,40.99,-86.08,0
2025,3,41.2545,-78.0534,1
2025,9,42.3332,-71.8618,0
2025,3,31.34,-85.51,0
