YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
2017,4,26.501,-81.998,0
2017,5,41.6425,-73.8736,1
2017,1,31.77,-97.58,1
2017,4,32.151,-90.807,0
2017,1,31.9115,-97.4266,0
2017,4,32.1738,-91.8682,1
2017,4,32.5936,-91.8519,1
2017,4,32.6205,-90.3237,1
2017,4,32.6166,-90.3668,1
2017,4,32.3464,-90.6583,1
2017,3,38.3007,-92.0355,1
2017,4,31.7753,-92.0083,2
2017,4,33.5014,-89.6045,1
2017,1,31.92,-97.42,1
2017,4,32.2377,-91.8523,1
2017,4,32.1264,-91.8837,1
2017,8,41.9496,-93.5614,0
2017,1,31.6,-97.62,0
2017,1,32.55,-97.1,0
2017,8,41.949,-93.7256,0
2017,8,41.9304,-93.6981,0
2017,1,32.52,-97.12,0
2017,3,36.0502,-86.5658,0
2017,1,30.2745,-83.0506,0
2017,1,30.9007,-81.8579,1
2017,1,31.402,-83.0281,1
2017,1,31.402,-83.0281,1
2017,1,31.7404,-82.5428,1
2017,2,40.8645,-89.6086,0
2017,3,35.4203,-93.3852,1
2017,3,35.4617,-92.2345,1
2017,3,34.5024,-92.7689,0
2017,3,34.5035,-92.7678,2
2017,4,32.2484,-95.1026,1
2017,3,34.5279,-92.7723,1
2017,3,34.9527,-92.2291,1
2017,3,35.4372,-92.6235,1
2017,1,32.6262,-85.4207,1
2017,3,35.4439,-92.5602,0
2017,3,35.6362,-91.2627,1
2017,3,35.4538,-91.4619,1
2017,4,32.289,-90.9521,1
2017,6,40.7567,-95.5628,2
2017,4,32.2603,-91.784,1
2017,4,32.311,-91.7595,1
2017,4,32.5656,-95.4619,1
2017,4,32.9005,-90.0257,2
2017,4,32.3026,-90.4686,1
2017,4,32.663,-89.318,1
2017,4,33.3875,-89.6463,2
2017,4,31.9873,-92.5856,1
2017,4,31.7571,-93.1455,1
2017,4,33.529,-89.5278,1
2017,4,31.4795,-91.4255,2
2017,4,33.4156,-89.5944,1
2017,4,33.5792,-89.5032,1
2017,4,33.5526,-89.5064,1
2017,4,31.5727,-90.6494,1
2017,4,33.4933,-88.3428,1
2017,4,31.8472,-90.4507,0
2017,5,38.8952,-91.445,0
2017,4,32.1646,-90.5739,1
2017,4,33.15,-89.7739,1
2017,4,32.8556,-90.0951,2
2017,4,33.33,-90.8,0
2017,4,33.3033,-89.7531,1
2017,4,32.609,-89.4624,1
2017,4,31.6707,-90.9184,1
2017,4,31.9338,-90.9845,2
2017,4,31.7859,-90.7871,1
