YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
2013,11,40.488,-87.7339,0
2013,11,40.5557,-87.1475,1
2013,6,41.2924,-87.9086,0
2013,6,39.08,-77.32,0
2013,7,39.628,-76.182,0
2013,10,42.4918,-96.59,0
2013,10,42.3941,-96.7337,0
2013,7,40.694,-80.943,0
2013,6,46.43,-97.03,0
2013,6,46.65,-96.42,0
2013,5,38.9745,-99.1969,0
2013,5,32.3331,-93.7995,0
2013,5,37.5055,-101.88,0
2013,5,37.4688,-101.9445,0
2013,6,34.49,-82.79,1
2013,4,40.0656,-101.4581,1
2013,7,33.943,-96.731,0
2013,5,39.5158,-89.1932,0
2013,5,40.5356,-87.2048,0
2013,4,38.6099,-90.2867,0
2013,5,43.8993,-112.4874,0
2013,5,37.77,-101.47,0
2013,5,37.7666,-101.387,0
2013,1,33.8723,-88.2317,1
2013,1,33.7264,-87.9037,1
2013,4,39.3775,-92.1188,1
2013,1,30.6496,-91.1972,0
2013,5,38.8509,-99.5849,1
2013,5,38.8259,-99.4319,0
2013,5,38.1429,-99.4706,4
2013,4,39.4018,-92.0592,0
2013,6,43.2799,-123.4162,0
2013,6,40.361,-83.182,0
2013,5,38.242,-99.1818,0
2013,5,38.2011,-99.2768,1
2013,5,38.6771,-99.7453,0
2013,4,39.5863,-91.8011,0
2013,6,27.6816,-97.5303,0
2013,5,34.3652,-94.4992,1
2013,6,41.7344,-88.8923,1
2013,6,38.096,-77.539,0
2013,6,34.716,-82.423,0
2013,5,32.3345,-93.8128,0
2013,6,38.278,-76.74,0
2013,6,38.401,-76.541,0
2013,10,40.7834,-96.2938,0
2013,5,36.0419,-94.5416,1
2013,5,39.1362,-100.5632,0
2013,5,39.072,-89.7264,2
2013,5,39.3309,-89.6815,1
2013,8,46.37,-96.84,1
2013,8,46.46,-95.16,0
2013,5,36.2001,-94.569,1
2013,5,36.32,-93.9296,1
2013,6,37.5245,-99.4956,1
2013,4,30.044,-90.272,1
2013,5,33.35,-100.48,0
2013,7,28.0209,-82.6655,0
2013,8,46.47,-97.02,0
2013,5,39.6938,-91.4486,1
2013,6,37.4077,-99.2982,0
2013,4,28.04,-97.38,0
2013,5,42.8019,-114.4085,0
2013,10,41.8682,-97.3351,0
2013,7,30.42,-83.18,0
2013,6,39.1599,-102.6544,0
2013,5,48.42,-97.31,0
2013,5,48.44,-97.32,0
2013,5,43.1854,-115.8833,0
2013,4,28.4207,-97.1312,0
2013,10,30.343,-93.442,1
2013,10,30.4829,-93.2413,0
2013,10,30.4171,-93.2437,1
2013,10,30.751,-92.4289,0
2013,10,30.2833,-92.5934,0
2013,9,39.9394,-81.594,0
2013,5,43.1691,-92.7323,0
2013,8,34.7524,-117.323,0
2013,10,42.246,-98.092,2
2013,5,32.4911,-94.1534,1
2013,4,38.837,-76.813,0
2013,8,42.5468,-106.7685,0
2013,5,32.4636,-94.0565,1
2013,5,32.4468,-93.9625,1
2013,5,43.83,-95.215,0
2013,5,38.83,-101.18,0
2013,5,36.8588,-92.0101,1
2013,4,33.5069,-83.7465,2
2013,4,33.5291,-83.6819,0
2013,5,43.72,-95.175,0
2013,9,44.1423,-112.1368,0
2013,9,44.1037,-111.757,0
2013,6,37.8493,-101.401,0
2013,8,48.63,-97.62,0
2013,7,29.8,-81.55,0
2013,8,39.516,-76.265,0
2013,11,38.42,-89.45,4
2013,8,40.48,-104.74,0
2013,2,32.72,-93.8347,0
2013,2,31.9619,-94.663,0
2013,2,31.9279,-94.5935,0
2013,2,32.319,-94.7338,0
2013,2,32.3047,-94.6639,0
2013,2,32.2991,-94.4192,0
2013,7,46.06,-97.35,0
2013,7,41.5005,-81.4685,1
2013,11,47.971,-114.072,0
2013,11,37.098,-88.8781,2
2013,11,39.2346,-89.7255,0
2013,11,38.48,-89.245,1
2013,11,38.7099,-89.5175,1
2013,8,40.14,-104.55,0
2013,2,31.9243,-94.5265,1
2013,11,37.1225,-88.4958,2
2013,11,38.425,-88.1666,1
2013,11,38.4287,-88.1482,2
2013,5,39.834,-96.737,2
2013,2,31.9255,-93.685,0
2013,11,38.419,-88.1483,2
2013,11,38.2779,-88.7577,1
2013,11,38.4892,-87.9229,2
2013,11,38.37,-88.53,2
2013,8,40.27,-103.79,0
2013,11,39.9445,-87.9026,2
2013,11,40.622,-89.5678,4
2013,11,40.1273,-87.4585,2
2013,8,40.0508,-105.0506,0
2013,11,40.3485,-87.931,2
2013,11,39.8326,-88.2655,1
2013,11,40.5756,-89.6569,0
2013,12,34.149,-90.767,2
2013,2,32.0183,-94.921,0
2013,11,40.5768,-89.6542,2
2013,12,34.519,-90.094,1
2013,12,34.5539,-90.0313,1
2013,2,32.2831,-94.3466,0
2013,2,32.2893,-94.2826,0
2013,2,32.2578,-94.2343,0
2013,11,40.1017,-87.5307,2
2013,11,37.7006,-87.9403,3
2013,11,37.7322,-87.7559,2
2013,12,34.7412,-89.7413,0
2013,11,37.1248,-88.2144,1
2013,5,35.73,-97.141,3
2013,11,40.7482,-89.3549,3
2013,11,39.3968,-89.0791,1
2013,1,33.6486,-91.7432,0
2013,1,34.4992,-92.1013,0
2013,11,41.19,-83.713,1
2013,11,40.211,-86.0327,1
2013,11,37.1533,-87.4898,3
2013,1,36.2786,-87.0668,1
2013,11,40.218,-86.0114,1
2013,6,34.0783,-84.5164,0
2013,5,40.1965,-108.3272,0
2013,11,37.1588,-87.2682,1
2013,5,35.284,-97.628,4
2013,11,38.8547,-88.0877,1
2013,11,39.0737,-88.8057,1
2013,2,31.9097,-94.397,0
2013,11,40.1713,-86.9572,1
2013,11,40.4971,-87.0778,1
2013,6,34.2662,-84.5574,1
2013,6,35.9757,-78.3932,0
2013,11,39.7499,-88.5981,1
2013,11,37.1507,-87.9085,1
2013,12,33.5261,-91.3267,1
2013,5,35.485,-98.096,3
2013,11,39.7833,-88.4732,1
2013,11,39.8413,-88.3291,3
2013,11,39.8796,-88.1859,2
2013,11,40.2874,-86.8107,1
2013,11,40.3013,-86.9467,2
2013,11,41.6183,-83.4824,2
2013,7,42.2334,-111.3242,0
2013,11,37.1238,-88.436,2
2013,5,35.406,-97.551,1
2013,5,35.4858,-97.8511,2
2013,11,40.2351,-88.1663,3
2013,1,36.155,-97.456,1
2013,11,40.3012,-86.9224,0
2013,11,37.0209,-89.7338,3
2013,11,39.9704,-82.5295,1
2013,8,39.61,-103.58,0
2013,8,39.39,-103.5,0
2013,8,40.39,-104.83,0
2013,5,35.2531,-97.3001,3
2013,5,35.308,-97.142,4
2013,11,41.465,-83.223,1
2013,11,41.539,-83.568,2
2013,11,41.252,-83.5953,1
2013,7,37.67,-102.38,0
2013,7,37.51,-102.3,0
2013,11,37.1246,-88.6368,3
2013,12,34.431,-92.188,0
2013,11,40.4639,-86.1266,2
2013,1,31.3142,-84.3536,0
2013,1,31.6405,-84.1608,0
2013,11,37.6095,-89.6558,0
2013,11,30.175,-85.1177,0
2013,5,29.79,-81.43,0
2013,7,41.98,-72.52,0
2013,8,38.6936,-100.5624,0
2013,10,27.54,-97.77,0
2013,11,38.5051,-89.187,0
2013,11,39.2592,-89.702,0
2013,10,27.4276,-97.8,0
2013,7,41.72,-72.41,1
2013,11,38.9965,-88.929,2
2013,1,32.6993,-95.5502,0
2013,3,41.1281,-101.1291,0
2013,4,29.7484,-84.8935,0
2013,2,33.3151,-93.7549,0
2013,3,32.9617,-82.1649,1
2013,4,39.57,-102.1,0
2013,5,41.28,-103.73,0
2013,6,34.81,-77.41,1
2013,5,41.3,-103.57,0
2013,1,32.1843,-93.5888,1
2013,1,32.1981,-93.5724,1
2013,3,45.75,-122.45,0
2013,3,34.463,-85.9917,2
2013,2,31.325,-93.111,1
2013,2,31.6263,-88.5408,1
2013,1,32.2369,-93.5261,1
2013,1,33.8361,-88.3454,1
2013,5,34.5197,-99.3905,0
2013,5,35.6,-98.2268,1
2013,1,38.6622,-91.1273,1
2013,2,35.5817,-78.2475,0
2013,4,34.31,-80.91,0
2013,5,35.033,-99.884,0
