YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
2006,1,37.45,-85.86667,1
2006,1,37.1,-85.28333,2
2006,1,37.21667,-85.08333,1
2006,1,37.66667,-85.96667,2
2006,1,39.55,-97.01667,0
2006,1,37.4,-84.76667,2
2006,1,39.66667,-96.9,0
2006,1,34.13333,-81.23333,0
2006,1,34.1,-81.25,0
2006,1,33.3,-81.03333,0
2006,1,33.4,-80.95,0
2006,1,33.4,-80.75,0
2006,1,36.95,-77.26667,1
2006,1,37.22,-76.81667,1
2006,1,38.21667,-85.83333,1
2006,1,30.91667,-81.65,0
2006,1,35.5,-76.0,1
2006,1,34.88333,-78.05,1
2006,1,37.76667,-76.88333,0
2006,1,31.43333,-87.11667,1
2006,1,30.8,-86.7,0
2006,1,30.85,-87.01667,1
2006,2,39.43333,-87.36667,1
2006,1,35.11667,-93.35,2
2006,1,35.2,-93.13333,2
2006,3,37.81667,-90.0,3
2006,3,33.91667,-97.45,0
2006,1,32.68333,-82.51667,2
2006,3,39.75,-95.43333,1
2006,3,39.78333,-95.78333,1
2006,3,36.63333,-93.25,0
2006,1,31.4,-85.26667,0
2006,1,31.3,-85.78333,0
2006,3,39.68333,-89.96667,2
2006,3,39.8,-89.65,2
2006,1,34.03333,-84.21667,1
2006,1,32.06667,-84.61667,0
2006,1,30.01667,-84.98333,0
2006,1,33.15,-84.13333,1
2006,1,38.06667,-97.33333,0
2006,2,30.0,-90.25,1
2006,2,29.98333,-90.15,1
2006,2,29.95,-90.1,2
2006,1,33.15,-84.18333,1
2006,1,31.25,-83.68333,1
2006,3,37.08333,-93.35,2
2006,3,35.5,-94.05,0
2006,3,39.61667,-90.05,1
2006,3,39.6,-89.93333,1
2006,3,39.51667,-90.41667,1
2006,3,39.56667,-90.3,1
2006,3,39.5,-90.36667,2
2006,3,39.55,-90.28333,2
2006,3,37.85,-91.81667,0
2006,3,37.01667,-92.31667,0
2006,2,40.86667,-87.73333,1
2006,3,26.18333,-80.28333,0
2006,1,34.35,-81.95,0
2006,3,37.03333,-93.63333,3
2006,1,33.06667,-84.71667,1
2006,3,37.31667,-92.7,2
2006,3,37.48333,-92.43333,0
2006,2,29.7,-95.51667,0
2006,3,36.5,-93.51667,1
2006,3,37.2,-93.0,2
2006,3,37.25,-92.86667,3
2006,3,38.46667,-93.23333,0
2006,3,34.63333,-120.45,0
2006,1,38.68333,-90.91667,0
2006,1,37.38333,-91.1,0
2006,1,32.0,-85.45,0
2006,4,34.2,-80.06667,0
2006,4,33.58333,-80.4,0
2006,3,31.71667,-89.45,0
2006,3,31.75,-89.35,0
2006,3,33.73333,-88.71667,0
2006,3,29.21667,-99.71667,2
2006,3,36.8,-89.96667,1
2006,4,33.73333,-81.06667,0
2006,4,33.98333,-80.96667,0
2006,3,42.25,-84.26667,1
2006,3,33.63333,-89.3,0
2006,3,33.65,-89.15,0
2006,1,31.7,-91.58333,1
2006,2,34.17,-81.13333,0
2006,2,34.18333,-81.18333,0
2006,1,37.53333,-120.28333,0
2006,1,32.65,-81.93333,0
2006,1,38.66667,-90.41667,1
2006,1,36.15,-76.23333,1
2006,2,37.31667,-91.41667,0
2006,1,31.05,-89.75,1
2006,3,31.71667,-89.21667,1
2006,3,31.23333,-89.45,1
2006,2,36.78,-79.55,1
2006,2,36.85,-79.53333,0
2006,1,33.71667,-80.28333,1
2006,2,37.1,-89.55,1
2006,1,46.98333,-122.73333,0
2006,1,39.26667,-89.11667,1
2006,3,38.28333,-88.65,1
2006,3,36.98333,-93.8,3
2006,3,37.85,-93.43333,3
2006,3,34.73333,-98.55,0
2006,3,35.65,-97.8,0
2006,3,37.83333,-89.9,2
2006,3,38.28333,-92.85,2
2006,1,33.56667,-84.86667,3
2006,3,43.18333,-112.35,0
2006,3,37.28333,-120.46667,0
2006,3,39.4,-90.61667,2
2006,3,33.95,-94.18333,0
2006,3,34.03333,-93.93333,1
2006,3,39.63333,-85.95,2
2006,3,33.56667,-88.0,0
2006,4,41.7,-94.96667,0
2006,3,35.15,-94.68333,1
2006,3,38.6,-91.98333,1
2006,4,41.48333,-93.45,0
2006,3,41.98333,-95.13333,0
2006,3,41.25,-94.78333,0
2006,3,41.15,-94.73333,0
2006,3,38.51667,-93.53333,1
2006,3,39.48333,-90.43333,1
2006,3,39.5,-90.41667,1
2006,3,37.75,-94.1,2
2006,3,37.88333,-93.81667,0
2006,3,37.41667,-94.3,0
2006,3,37.66667,-94.25,1
2006,3,36.78333,-94.46667,1
2006,3,36.86667,-94.36667,0
2006,3,39.5,-92.21667,0
2006,3,34.23333,-93.63333,1
2006,3,39.35,-90.68333,0
2006,3,39.4,-90.63333,0
2006,3,39.66667,-91.05,1
2006,3,39.71667,-90.91667,1
2006,3,36.33333,-94.45,1
2006,3,35.71667,-97.98333,0
2006,3,41.35,-97.33333,0
2006,3,33.9,-87.83333,0
2006,3,39.85,-86.48333,0
2006,3,38.91667,-91.25,0
2006,3,38.85,-91.31667,3
2006,3,39.28333,-90.73333,0
2006,3,38.71667,-91.63333,0
2006,3,20.78333,-157.0,0
2006,3,40.75,-84.61667,2
2006,3,39.53333,-90.76667,0
2006,3,39.56667,-90.65,0
2006,3,42.5,-96.36667,0
2006,3,39.61667,-86.1,2
2006,3,39.06667,-91.26667,3
2006,3,20.91667,-156.35,0
2006,3,37.31667,-120.53333,0
2006,3,37.33333,-120.63333,0
2006,3,38.15,-90.25,1
2006,3,39.25,-91.95,0
2006,3,31.23333,-90.91667,0
2006,3,41.41667,-97.18333,0
2006,3,38.11667,-90.33333,3
2006,3,38.13333,-90.26667,2
2006,3,37.58333,-93.88333,0
2006,3,37.73333,-93.61667,0
2006,3,37.78333,-93.51667,0
2006,3,37.75,-90.11667,2
2006,4,40.86667,-84.96667,1
2006,4,34.7,-77.48333,0
2006,3,34.41667,-89.93333,1
2006,3,35.25,-91.05,2
2006,4,38.96667,-85.9,1
2006,4,41.73333,-93.61667,0
2006,4,40.15,-89.36667,0
2006,3,33.95,-86.85,0
2006,4,40.01667,-96.81667,0
2006,4,41.73333,-93.33333,0
2006,3,40.45,-92.05,0
2006,3,40.45,-91.95,0
2006,4,40.23333,-86.86667,1
2006,3,33.63333,-96.56667,0
2006,3,40.45,-88.25,0
2006,4,30.25,-98.51667,1
2006,3,36.01667,-92.53333,1
2006,4,40.11667,-89.33333,0
2006,4,36.33333,-86.65,3
2006,4,33.16667,-100.38333,0
2006,4,30.28333,-98.5,1
2006,4,38.31667,-87.11667,1
2006,4,42.2,-92.46667,0
2006,3,33.7,-96.98333,0
2006,3,33.8,-96.78333,0
2006,4,40.38333,-96.5,0
2006,3,38.71667,-93.51667,2
2006,3,38.61667,-93.5,0
2006,3,38.63333,-93.43333,1
2006,3,38.58333,-93.58333,0
2006,3,39.46667,-92.56667,0
2006,3,38.95,-93.38333,2
2006,3,38.31667,-94.65,0
2006,3,33.46667,-87.71667,0
2006,3,33.51667,-87.73333,0
2006,3,33.56667,-87.61667,0
2006,3,38.06667,-97.91667,0
2006,3,38.45,-97.25,1
2006,3,37.56667,-95.81667,0
2006,3,37.68333,-95.85,1
2006,3,37.8,-95.63333,0
2006,3,37.78333,-95.45,0
2006,3,37.13333,-95.91667,2
2006,3,39.0,-95.01667,0
2006,3,35.28333,-110.96667,0
2006,4,40.75,-92.26667,0
2006,4,30.31667,-94.35,0
2006,3,37.48333,-94.1,0
2006,3,35.5,-94.91667,1
2006,3,39.05,-93.08333,0
2006,3,36.48333,-93.61667,2
2006,3,36.35,-94.23333,3
2006,3,39.21667,-94.16667,1
2006,3,39.05,-93.2,3
2006,2,31.63333,-87.25,0
2006,2,31.6,-87.16667,0
2006,4,39.05,-94.91667,0
2006,3,33.1,-116.93333,0
2006,3,33.05,-117.3,0
2006,3,38.76667,-92.06667,2
2006,3,39.2,-91.28333,0
2006,3,39.21667,-91.28333,1
2006,3,35.2,-91.15,2
2006,3,34.65,-92.06667,1
2006,3,34.13333,-93.83333,1
2006,3,39.63333,-91.66667,0
2006,3,41.16667,-96.05,0
2006,3,41.15,-96.5,0
2006,3,35.91667,-94.61667,1
2006,3,35.41667,-95.01667,3
2006,3,37.3,-88.91667,0
2006,4,36.03333,-88.13333,1
