YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
1997,7,42.4,-73.42,2,0,0,0,0,550000.0,20000.0,176.77325551488457,True
1997,7,26.97,-82.1,0,0,0,0,0,4000.0,0.0,87.02813482335334,True
1997,8,41.12,-89.97,0,0,0,0,0,0.0,0.0,74.74776837582311,True
1997,7,27.78,-82.47,0,0,0,0,0,100000.0,0.0,10.672968162749047,True
1997,8,26.72,-81.97,0,0,0,0,0,0.0,0.0,117.58866910231218,True
1997,7,40.22,-82.72,1,0,0,0,0,5000.0,10000.0,129.45854587146803,True
1997,7,42.08,-77.93,0,0,0,0,0,35000.0,15000.0,117.05765319326981,True
1997,8,43.02,-92.77,1,0,0,0,0,400000.0,50000.0,155.65041972520146,True
1997,7,34.12,-102.85,0,0,0,0,0,0.0,0.0,108.74559071141633,True
1997,8,26.6,-81.97,0,0,0,0,0,0.0,0.0,130.11843967495352,True
1997,8,40.85,-102.08,0,0,0,0,0,0.0,0.0,168.0405235797369,True
1997,7,42.77,-105.02,0,0,0,0,0,0.0,0.0,180.78705879915913,True
1997,6,41.03,-98.6,1,0,0,0,0,750000.0,100000.0,79.97470395541863,True
1997,7,43.15,-89.4,1,0,0,1,0,388500.0,1000.0,71.92627818480918,True
1997,7,48.6,-118.05,1,0,0,0,0,20000.0,0.0,106.97289869766298,True
1997,7,41.2,-103.67,0,0,0,0,0,0.0,0.0,95.23575008608896,True
1997,7,34.48,-80.32,0,0,0,0,0,0.0,0.0,94.25421899040703,True
1997,6,41.63,-106.95,0,0,0,0,0,0.0,0.0,186.57126045477253,True
1997,7,33.85,-81.05,2,1,0,6,0,917000.0,25000.0,12.661088301618443,True
1997,7,43.1,-94.72,1,0,0,0,0,220000.0,3000.0,171.26008899286884,True
1997,8,41.37,-103.5,0,0,0,0,0,3000.0,0.0,111.83164426497463,True
1997,6,26.52,-81.85,0,0,0,0,0,500.0,0.0,142.66849423180247,True
1997,6,28.03,-81.78,0,0,0,0,0,20000.0,0.0,71.0031912627788,True
1997,6,28.08,-81.8,0,0,0,0,0,3000.0,0.0,72.35833121469243,True
1997,6,26.58,-81.87,0,0,0,0,0,16000.0,0.0,135.74384225059103,True
1997,7,42.75,-105.07,0,0,0,0,0,0.0,0.0,179.0310111097076,True
1997,7,42.75,-105.0,0,0,0,0,0,0.0,0.0,178.41802830066734,True
1997,7,42.7,-105.4,0,0,0,0,0,0.0,0.0,179.00983319791177,True
1997,7,40.1,-85.68,2,0,0,0,0,600000.0,10000.0,67.28014752425287,True
1997,7,37.2,-84.53,0,0,0,0,0,2000.0,2000.0,115.95610210786288,True
1997,8,38.05,-83.77,0,0,0,0,0,25000.0,0.0,64.9446998213757,True
1997,7,45.88,-111.33,0,0,0,0,0,0.0,0.0,175.70745222667526,True
1997,6,40.07,-104.72,0,0,0,0,0,0.0,0.0,34.83497165198811,True
1997,7,43.18,-89.48,1,0,0,0,0,130000.0,1000.0,79.09647177897857,True
1997,8,27.45,-81.3,0,0,0,0,0,100000.0,0.0,97.30902689585254,True
1997,7,34.47,-80.35,1,0,0,0,0,25000.0,0.0,91.41533477491834,True
1997,7,34.07,-80.8,0,0,0,0,0,0.0,0.0,32.32165581700959,True
1997,7,33.97,-80.98,1,0,0,1,0,205000.0,0.0,13.003428761199704,True
1997,7,41.08,-103.67,0,0,0,0,0,0.0,0.0,95.50831530894622,True
1997,7,41.12,-104.13,0,0,0,0,0,0.0,0.0,56.732154787255425,True
1997,8,41.9,-79.85,2,0,0,0,0,500000.0,3000.0,148.1255282912698,True
1997,7,34.22,-86.58,0,0,0,0,0,5000.0,0.0,91.14772263947448,True
1997,6,27.22,-81.83,0,0,0,0,0,1000.0,0.0,78.07664914934647,True
1997,6,26.6,-81.97,0,0,0,0,0,214000.0,0.0,130.11843967495352,True
1997,8,40.95,-102.18,0,0,0,0,0,0.0,0.0,174.42482346892692,True
1997,6,33.58,-102.62,0,0,0,0,0,5000.0,0.0,75.07309937535206,True
1997,7,45.12,-89.47,2,0,0,0,0,500000.0,25000.0,127.53557709959382,True
1997,7,45.12,-89.43,2,0,0,0,0,1000000.0,3000000.0,124.89511071930687,True
