YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2000,2,31.16667,-84.26667,3,11,0,175,0,20000000.0,2000000.0,85.73519399194392,True
2000,2,31.01667,-84.2,3,6,0,15,0,3500000.0,3000000.0,69.94366872054674,True
2000,3,29.46667,-101.01667,1,0,0,0,0,50000.0,80000.0,74.55432157586785,True
2000,3,29.48333,-101.21667,0,0,0,0,0,0.0,0.0,93.71235411321983,True
2000,3,30.65,-98.78333,1,0,0,0,0,10000.0,0.0,127.77678690543975,True
2000,3,30.7,-98.66667,0,0,0,0,0,0.0,0.0,122.76441031902107,True
2000,3,34.08333,-80.55,0,0,0,0,0,0.0,0.0,54.50648832647206,True
2000,3,30.65,-98.48333,0,0,0,0,0,0.0,0.0,105.54210953176218,True
2000,1,26.43333,-81.63333,1,0,0,0,0,500000.0,0.0,152.4384919843455,True
2000,3,32.88333,-87.1,0,0,0,0,0,10000.0,0.0,44.474366899523055,True
2000,2,32.08333,-86.3,1,0,0,0,0,100000.0,0.0,69.5712213515323,True
2000,3,26.73333,-82.26667,0,0,0,0,0,5000.0,0.0,108.89932626067113,True
2000,3,30.58333,-97.85,0,0,0,0,0,0.0,0.0,47.267094019097634,True
2000,2,32.23333,-85.88333,0,0,0,0,0,10000.0,0.0,34.85245800820436,True
2000,2,32.18333,-86.01667,0,0,0,0,0,3000.0,0.0,44.69549442872921,True
2000,2,32.2,-86.0,0,0,0,0,0,15000.0,0.0,42.32157214984355,True
2000,3,33.3,-87.48333,0,0,0,0,0,15000.0,0.0,67.88001145285709,True
2000,3,29.61667,-97.96667,0,0,0,0,0,15000.0,0.0,11.411101786690825,True
2000,3,29.48333,-98.65,0,0,0,0,0,0.0,0.0,64.90212776362686,True
2000,2,29.5,-99.8,0,0,0,0,0,0.0,0.0,52.963860413047726,True
2000,3,34.01667,-80.93333,0,0,0,0,0,0.0,0.0,18.685172176181094,True
2000,3,33.9,-80.83333,0,0,0,0,0,0.0,0.0,26.870897045632578,True
2000,4,33.31667,-87.33333,2,0,0,0,0,15000.0,0.0,54.828863878391786,True
2000,3,32.76667,-87.33333,0,0,0,0,0,40000.0,0.0,69.24738391414884,True
2000,3,30.6,-97.85,2,0,0,0,0,300000.0,0.0,46.693113263665666,True
2000,3,30.56667,-97.75,0,0,0,0,0,0.0,0.0,39.13107749624792,True
2000,3,30.2,-97.66667,0,0,0,0,0,0.0,0.0,64.07121693081523,True
2000,3,30.43333,-97.61667,0,0,0,0,0,0.0,0.0,39.106105240347894,True
2000,3,32.23333,-86.23333,1,0,0,0,0,18000.0,0.0,53.59470221864191,True
2000,3,32.26667,-86.11667,0,0,0,0,0,30000.0,0.0,42.93217541834801,True
2000,5,46.45,-120.25,0,0,0,0,0,0.0,0.0,136.9176545519988,True
2000,3,32.76667,-87.08333,0,0,0,0,0,25000.0,0.0,53.727788340896126,True
2000,3,33.31667,-86.8,1,0,0,0,0,500000.0,0.0,16.33774653049763,True
2000,4,33.38333,-87.23333,2,0,0,0,0,75000.0,0.0,49.09095878351318,True
2000,2,25.66667,-80.21667,0,0,0,0,0,0.0,0.0,20.65182064590444,True
2000,4,33.01667,-86.41667,0,0,0,0,0,5000.0,0.0,37.145075251833724,True
2000,5,41.66667,-93.53333,1,0,0,0,0,100000.0,5000.0,17.288921665782937,True
2000,4,32.93333,-86.75,0,0,0,0,0,50000.0,0.0,26.59580177741632,True
2000,4,33.48333,-87.11667,0,0,0,0,0,20000.0,0.0,47.30690577063812,True
2000,4,33.76667,-87.63333,1,0,0,1,0,85000.0,0.0,65.8856103288655,True
2000,3,33.1,-87.7,0,0,0,0,0,50000.0,0.0,86.98845694302075,True
2000,4,40.11667,-89.41667,0,0,0,0,0,0.0,0.0,7.762609448693572,True
2000,5,41.53333,-92.41667,0,0,0,0,0,1000.0,500.0,110.76024699883274,True
2000,5,41.43333,-94.76667,0,0,0,0,0,1000.0,1000.0,92.9176484013942,True
2000,5,36.3,-97.9,0,0,0,0,0,0.0,500.0,53.066224130036126,True
2000,5,41.46667,-93.38333,1,0,0,0,0,5000.0,1000.0,40.76266164570496,True
2000,5,41.45,-93.33333,1,0,0,0,0,5000.0,1000.0,45.01495949078583,True
2000,4,33.9,-85.55,2,1,0,6,0,300000.0,0.0,108.91836117997231,True
2000,5,41.25,-94.68333,0,0,0,0,0,1000.0,500.0,96.2377289165023,True
2000,5,41.3,-94.46667,0,0,0,0,0,1000.0,500.0,78.3146004321424,True
2000,4,33.9,-85.51667,2,0,0,0,0,0.0,0.0,106.35043570431044,True
2000,4,33.58333,-86.85,1,0,0,0,0,150000.0,0.0,46.3478664965049,True
2000,4,33.4,-86.78333,1,0,0,0,0,4000000.0,0.0,25.3906507011931,True
2000,5,40.2,-89.2,0,0,0,0,0,0.0,0.0,12.859829327337007,True
2000,5,40.35,-88.85,0,0,0,0,0,0.0,0.0,46.89209092063235,True
2000,5,42.51667,-92.45,3,1,0,25,0,1750000.0,10000.0,136.56258809119177,True
2000,5,42.56667,-92.23333,2,0,0,0,0,350000.0,5000.0,153.9810184704455,True
2000,5,42.56667,-92.16667,2,0,0,0,0,300000.0,2000.0,158.39774545407465,True
2000,6,41.1,-92.51667,1,0,0,0,0,10000.0,5000.0,122.64057115513329,True
2000,5,39.61667,-99.21667,0,0,0,0,0,0.0,0.0,102.41791193792002,True
2000,6,44.05,-90.88333,1,0,0,0,0,100000.0,15000.0,35.29494803209983,True
2000,6,36.26667,-76.53333,0,0,0,0,0,0.0,0.0,90.28049178889134,True
2000,5,40.35,-88.78333,0,0,0,0,0,0.0,0.0,51.94592251512362,True
2000,5,40.25,-88.2,0,0,0,0,0,0.0,0.0,97.17880354330825,True
2000,6,42.08333,-93.25,1,0,0,0,0,150000.0,5000.0,55.363855677096154,True
2000,6,43.4,-88.63333,2,0,0,0,0,1110000.0,400000.0,48.528150781524616,True
2000,6,43.91667,-90.16667,1,0,0,0,0,500000.0,50000.0,82.78128549050692,True
2000,5,39.86667,-89.46667,0,0,0,0,0,0.0,0.0,33.44181946874487,True
2000,5,39.88333,-89.16667,0,0,0,0,0,0.0,0.0,33.05111274522035,True
2000,9,26.45,-82.01667,1,0,0,0,0,1000000.0,0.0,144.6975121121824,True
2000,11,40.33333,-98.51667,0,0,0,0,0,0.0,0.0,6.4856149487385215,True
2000,10,41.36667,-97.86667,1,0,0,0,0,125000.0,25000.0,125.3154172218375,True
2000,5,40.25,-89.43333,0,0,0,0,0,0.0,0.0,13.771715788546262,True
2000,9,26.9,-82.1,0,0,0,0,0,75000.0,0.0,94.38110838525417,True
2000,9,27.0,-81.96667,0,0,0,0,0,60000.0,0.0,89.43180171518061,True
2000,10,40.85,-99.85,2,0,0,0,0,125000.0,0.0,132.66459286472917,True
2000,9,27.3,-81.36667,0,0,0,0,0,25000.0,0.0,111.60886490325004,True
