YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2025,3,41.79,-86.1,1,0,0,0,0,100000.0,0.0,58.37976736907045,True
2025,5,37.89,-99.37,0,0,0,0,0,0.0,0.0,54.525845738849064,True
2025,3,35.0966,-89.0021,0,0,0,0,0,10000.0,0.0,83.81266701575913,True
2025,3,33.9719,-88.5998,0,0,0,0,0,10000.0,0.0,26.321089641377643,True
2025,3,35.9601,-90.6996,0,0,0,0,0,50000.0,0.0,101.27028799268784,True
2025,5,37.5,-99.33,3,0,0,0,0,0.0,0.0,63.29684946518284,True
2025,3,30.1,-90.97,1,0,0,0,0,100000.0,0.0,71.36980991907711,True
2025,8,39.66,-104.14,-1,0,0,0,0,0.0,0.0,37.453347755275175,True
2025,7,42.179,-91.364,1,0,0,0,0,0.0,0.0,90.45221313197017,True
2025,2,34.4231,-87.7915,0,0,0,0,0,0.0,0.0,76.62204658139525,True
2025,2,34.3509,-88.077,1,0,0,0,0,0.0,0.0,55.563101420329644,True
2025,3,38.8961,-90.2083,1,0,0,0,0,10000.0,0.0,46.60067102603574,True
2025,3,38.6556,-89.7889,0,0,0,0,0,20000.0,0.0,77.7434149723525,True
2025,3,37.8326,-89.7271,1,0,0,0,0,50000.0,0.0,119.71265954260898,True
2025,3,38.386,-90.1139,0,0,0,0,0,0.0,0.0,60.48261186665898,True
2025,3,38.4972,-89.8071,1,0,0,0,0,260000.0,0.0,79.33396732072504,True
2025,3,38.5739,-89.7057,2,0,0,0,0,700000.0,0.0,85.99529449240714,True
2025,3,37.264,-92.692,1,0,0,0,0,25000.0,0.0,62.77145871510443,True
2025,3,32.226,-88.702,1,0,0,0,0,0.0,0.0,120.74611295109032,True
2025,3,32.104,-88.913,0,0,0,0,0,0.0,0.0,102.70429747443016,True
2025,3,33.677,-89.761,2,0,0,3,0,0.0,0.0,134.56044149943645,True
2025,3,31.39,-89.931,3,2,0,2,0,0.0,0.0,99.09104969286045,True
2025,3,31.2864,-90.0404,2,0,0,2,0,0.0,0.0,92.17389134886473,True
2025,3,31.515,-89.588,2,1,0,1,0,0.0,0.0,92.93188748078711,True
2025,3,31.8112,-89.2707,1,0,0,0,0,0.0,0.0,85.10333641190373,True
2025,3,31.794,-89.445,2,0,0,0,0,0.0,0.0,74.20076409263989,True
2025,3,32.2767,-89.1952,0,0,0,0,0,0.0,0.0,74.19819531287129,True
