YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2006,1,39.55,-97.01667,39.55,-97.01667,F0,0,0,0,0,5000.0,0.0,91.31440978311855,True
2006,1,39.66667,-96.9,39.66667,-96.9,F0,0,0,0,0,0.0,0.0,94.03076401252622,True
2006,1,34.13333,-81.23333,34.13333,-81.23333,F0,0,0,0,0,0.0,0.0,23.101212105036087,True
2006,1,34.1,-81.25,34.1,-81.25,F0,0,0,0,0,0.0,0.0,20.737271732523368,True
2006,1,33.3,-81.03333,33.3,-81.03333,F0,0,0,0,0,0.0,0.0,71.66767161936447,True
2006,1,33.4,-80.75,33.4,-80.75,F0,0,0,0,0,5000.0,0.0,69.8903102989195,True
2006,2,39.43333,-87.36667,39.45,-87.3,F1,0,0,0,0,1500000.0,0.0,97.98172776922758,True
2006,1,38.06667,-97.33333,38.1,-97.28333,F0,0,0,0,0,100000.0,0.0,46.83898268836038,True
2006,1,32.0,-85.45,32.01667,-85.28333,F0,0,0,1,0,250000.0,0.0,59.99066253889654,True
2006,4,34.2,-80.06667,34.25,-80.06667,F0,0,0,0,0,70000.0,0.0,100.83949827565486,True
2006,4,33.73333,-81.06667,33.73333,-81.06667,F0,0,0,0,0,10000.0,0.0,24.41286693417293,True
2006,4,33.98333,-80.96667,33.98333,-80.96667,F0,0,0,0,0,0.0,0.0,14.53458576552506,True
2006,3,42.25,-84.26667,42.25,-84.26667,F1,0,0,0,0,200000.0,50000.0,82.18805809188702,True
2006,1,31.7,-91.58333,31.71667,-91.55,F1,0,0,1,0,450000.0,30000.0,145.34477328031053,True
2006,2,34.17,-81.13333,34.25,-81.06667,F0,0,0,0,0,0.0,0.0,24.655873530065026,True
2006,2,34.18333,-81.18333,34.26667,-81.08333,F0,0,0,0,0,0.0,0.0,26.77295424674655,True
2006,2,37.31667,-91.41667,37.31667,-91.41667,F0,0,0,0,0,0.0,0.0,166.60106884860218,True
2006,1,33.71667,-80.28333,33.76667,-80.21667,F1,0,0,18,0,500000.0,0.0,81.34736799168385,True
2006,3,39.63333,-85.95,39.68333,-85.78333,F2,0,0,1,0,5000000.0,0.0,29.44601545046409,True
2006,3,39.85,-86.48333,39.85,-86.45,F0,0,0,0,0,50000.0,0.0,23.49937991763392,True
2006,3,39.61667,-86.1,39.61667,-85.96667,F2,0,0,0,0,3000000.0,0.0,18.44193474235866,True
2006,4,38.96667,-85.9,38.96667,-85.9,F1,0,0,0,0,50000.0,0.0,88.62957937593393,True
2006,4,40.23333,-86.86667,40.21667,-86.86667,F1,0,0,0,0,100000.0,0.0,76.91488085528138,True
2006,4,33.16667,-100.38333,33.16667,-100.38333,F0,0,0,0,0,0.0,0.0,126.51762216700442,True
2006,3,38.06667,-97.91667,38.06667,-97.91667,F0,0,0,0,0,80000.0,0.0,61.885984425834444,True
2006,3,38.45,-97.25,38.51667,-97.21667,F1,0,0,1,0,70000.0,0.0,90.0626633581316,True
2006,3,37.56667,-95.81667,37.58333,-95.81667,F0,0,0,0,0,0.0,0.0,143.59167424247522,True
2006,3,37.68333,-95.85,37.7,-95.66667,F1,0,0,0,0,20000.0,0.0,140.25051748494676,True
2006,3,37.8,-95.63333,37.8,-95.63333,F0,0,0,0,0,0.0,0.0,142.96810852562137,True
2006,3,37.78333,-95.45,37.78333,-95.45,F0,0,0,0,0,0.0,0.0,151.19905324379272,True
2006,3,37.13333,-95.91667,37.35,-95.73333,F2,0,0,1,0,1000000.0,0.0,111.10600784394204,True
2006,4,37.65,-121.0,37.65,-121.0,F1,0,0,0,0,15000.0,0.0,96.5645768103337,True
2006,5,40.68333,-104.05,40.68333,-104.05,F0,0,0,0,0,0.0,0.0,82.16593225255296,True
2006,5,33.51667,-101.81667,33.55,-101.81667,F0,0,0,0,0,0.0,0.0,15.286622914181653,True
2006,5,33.66667,-101.83333,33.66667,-101.83333,F0,0,0,0,0,0.0,0.0,2.2565793275772834,True
2006,5,33.91667,-100.86667,33.93333,-100.81667,F0,0,0,0,0,0.0,0.0,92.30190403883766,True
2006,5,33.3,-102.43333,33.3,-102.41667,F0,0,0,0,0,0.0,0.0,69.63056782586874,True
2006,5,33.33333,-102.35,33.31667,-102.35,F0,0,0,0,0,0.0,0.0,61.16695412160799,True
2006,5,33.33333,-101.98333,33.33333,-101.96667,F0,0,0,0,0,0.0,0.0,38.96834250233472,True
2006,4,39.96667,-86.01667,39.96667,-86.01667,F1,0,0,0,0,30000.0,0.0,36.56672760633529,True
2006,4,39.3,-85.53333,38.85,-86.1,F0,0,0,0,0,25000.0,0.0,78.48454600178057,True
2006,4,36.1,-89.83333,36.06667,-89.7,F0,0,0,0,0,10000.0,2000.0,84.06089461133591,True
2006,5,32.71667,-102.65,32.71667,-102.65,F0,0,0,0,0,0.0,0.0,96.26097041676931,True
2006,5,33.26667,-102.83333,33.26667,-102.83333,F0,0,0,0,0,0.0,0.0,103.89767087545914,True
2006,5,34.41667,-100.2,34.41667,-100.2,F2,0,0,1,0,5700000.0,0.0,112.41635870526429,True
2006,5,43.03333,-90.21667,43.03333,-90.21667,F0,0,0,0,0,0.0,0.0,117.88629009799426,True
2006,5,31.65,-91.73333,31.66667,-91.7,F2,0,0,0,0,250000.0,400000.0,130.12212095051706,True
2006,5,33.18333,-101.65,33.18333,-101.66667,F0,0,0,0,0,0.0,0.0,54.522561134187264,True
2006,4,38.68333,-87.45,38.68333,-87.45,F1,0,0,0,0,200000.0,0.0,52.767537108935734,True
2006,4,29.45,-103.93333,29.45,-103.93333,F0,0,0,0,0,0.0,0.0,323.5313587147656,False
2006,4,39.55,-86.08333,39.55,-86.08333,F1,0,0,0,0,100000.0,0.0,24.313436020890382,True
2006,4,40.05,-86.13333,40.05,-86.13333,F0,0,0,0,0,0.0,0.0,40.0962638005561,True
2006,4,33.7,-80.03333,33.7,-80.03333,F0,0,0,0,0,0.0,0.0,103.99338222075492,True
2006,6,39.03333,-85.81667,38.91667,-85.83333,F1,0,0,4,0,400000.0,0.0,84.89725039476403,True
2006,5,31.66667,-91.0,31.63333,-90.86667,F2,0,0,0,0,120000.0,500000.0,117.58897659601111,True
2006,5,32.7,-100.9,32.71667,-100.9,F0,0,0,0,0,0.0,0.0,135.99297458190452,True
2006,6,43.03333,-102.81667,43.03333,-102.81667,F0,0,0,0,0,0.0,0.0,121.36066163807423,True
2006,6,43.48333,-119.88333,43.48333,-119.88333,F0,0,0,0,0,0.0,0.0,258.6351837886426,True
2006,7,42.08333,-92.4,42.08333,-92.4,F0,0,0,0,0,1000.0,2000.0,116.26540108748564,True
2006,6,39.25,-104.68333,39.25,-104.68333,F0,0,0,0,0,0.0,0.0,60.82548974372912,True
2006,6,39.16667,-104.6,39.16667,-104.6,F1,0,0,0,0,0.0,0.0,69.09318548340312,True
2006,6,41.3,-100.16667,41.3,-100.16667,F1,0,0,0,0,70000.0,2000.0,80.69015408513279,True
2006,6,38.9,-103.81667,38.9,-103.81667,F0,0,0,0,0,0.0,0.0,116.83690057979136,True
2006,6,40.83333,-83.91667,40.83333,-83.91667,F1,0,0,0,0,20000.0,5000.0,157.33257945855675,True
2006,5,32.3,-100.95,32.3,-100.95,F1,0,0,0,0,5000.0,0.0,111.97555773799974,True
2006,5,32.3,-100.96667,32.3,-100.96667,F1,0,0,0,0,15000.0,0.0,112.59309152651147,True
2006,5,32.33333,-101.0,32.33333,-101.0,F0,0,0,0,0,10000.0,0.0,117.2511903401563,True
2006,6,40.25,-87.06667,40.25,-87.05,F0,0,0,0,0,3000.0,2000.0,90.15974375414517,True
2006,5,33.31667,-102.35,33.3,-102.33333,F0,0,0,0,0,500000.0,0.0,62.26928877941208,True
2006,5,32.73333,-102.66667,32.71667,-102.65,F2,0,0,0,0,0.0,0.0,98.61967989506407,True
2006,5,32.9,-102.98333,32.9,-102.98333,F0,0,0,0,0,0.0,0.0,129.87740674448094,True
2006,5,32.21667,-104.36667,32.21667,-104.36667,F0,0,0,0,0,0.0,0.0,189.99674110027703,True
2006,5,32.28333,-101.41667,32.28333,-101.41667,F0,0,0,0,0,0.0,0.0,81.99075209148087,True
2006,6,28.66667,-81.5,28.66667,-81.5,F0,0,0,0,0,10000.0,0.0,103.1072959778886,True
2006,8,38.93333,-85.51667,38.93333,-85.5,F0,0,0,0,0,10000.0,0.0,108.28068116576833,True
2006,7,28.98,-81.43333,28.98,-81.43333,F0,0,0,0,0,70000.0,0.0,122.80437496363429,True
2006,7,41.33333,-75.96667,41.33333,-75.96667,F0,0,0,0,0,100000.0,0.0,96.3464665940358,True
