YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
2011,4,32.3701,-92.8346,1
2011,3,30.4368,-89.15,1
2011,4,33.281,-93.383,1
2011,4,34.5912,-88.8323,0
2011,4,33.318,-92.665,1
2011,6,43.2047,-112.4711,0
2011,4,34.7709,-88.5147,0
2011,4,34.1837,-90.8902,0
2011,4,34.4298,-95.8903,0
2011,4,34.3202,-88.8848,0
2011,5,40.0019,-94.9178,0
2011,4,38.0182,-79.0703,0
2011,5,34.8256,-94.7248,2
2011,5,42.1599,-99.521,0
2011,5,42.4675,-98.5984,0
2011,4,35.2993,-77.3222,0
2011,4,35.814,-76.832,0
2011,4,35.679,-76.634,0
2011,4,33.9036,-88.7203,3
2011,6,38.34,-100.07,1
2011,4,32.4772,-92.4154,0
2011,4,32.5782,-91.9948,0
2011,6,41.95,-103.8584,0
2011,5,40.153,-84.2442,0
2011,5,35.4065,-93.7968,3
2011,4,38.746,-76.959,0
2011,4,38.81,-76.902,0
2011,4,38.7823,-76.9123,0
2011,4,32.494,-93.295,1
2011,4,32.6377,-93.7481,0
2011,5,35.8377,-95.6423,1
2011,6,41.3528,-103.5066,0
2011,6,41.2089,-103.3556,0
2011,5,36.8,-82.22,0
2011,3,29.779,-90.82,1
2011,6,40.2281,-90.634,0
2011,5,36.1618,-94.7352,2
2011,5,36.553,-94.9733,2
2011,5,36.0584,-95.3841,1
2011,6,41.1602,-102.9936,0
2011,5,39.9017,-87.9001,0
2011,5,40.47,-88.1951,0
2011,6,39.4376,-88.4855,0
2011,5,37.3244,-95.3215,0
2011,4,32.8596,-95.05,0
2011,3,30.65,-91.0878,1
2011,3,30.4132,-90.8,0
2011,4,32.1878,-93.3254,1
2011,6,41.92,-104.3,0
2011,6,43.3302,-104.2543,0
2011,5,36.0982,-95.1415,1
2011,4,31.812,-92.328,0
2011,4,34.4099,-89.7976,0
2011,4,33.675,-94.096,1
2011,5,35.139,-81.276,0
2011,4,32.9857,-94.641,0
2011,5,36.5722,-96.6938,0
2011,4,32.4376,-92.6858,0
2011,4,32.4537,-92.6748,0
