YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2019,9,32.87,-111.88,32.8788,-111.875,0,0,0,0,0,0.0,0.0,50.549106305970824,True
2019,5,36.9622,-100.5635,37.0006,-100.5432,-1,0,0,0,0,0.0,0.0,103.1878321560609,True
2019,8,42.6165,-113.5521,42.6165,-113.5521,0,0,0,0,0,0.0,0.0,89.1036597603892,True
2019,4,31.8455,-93.6039,31.9248,-93.4614,1,0,0,1,0,30000.0,0.0,70.92148085023152,True
2019,4,32.355,-92.9253,32.359,-92.9083,1,0,0,0,0,25000.0,0.0,86.64766315465353,True
2019,4,32.2606,-93.0064,32.2914,-92.9832,1,0,0,0,0,25000.0,0.0,81.21989743883881,True
2019,4,31.6716,-92.2606,31.7579,-92.1512,0,0,0,0,0,350000.0,0.0,88.89861672621132,True
2019,5,31.3732,-92.999,31.384,-92.9832,0,0,0,0,0,0.0,0.0,24.332573840478933,True
2019,6,44.0028,-96.3268,44.0039,-96.3266,0,0,0,0,0,0.0,0.0,56.313483626203926,True
2019,5,40.0656,-95.8283,40.0897,-95.8239,-1,0,0,0,0,0.0,0.0,123.7819253687738,True
2019,5,40.2649,-95.7739,40.2764,-95.7723,0,0,0,0,0,0.0,0.0,127.52430138345326,True
2019,3,34.8423,-88.9802,34.8425,-88.9799,0,0,0,0,0,0.0,0.0,98.60939097984689,True
2019,3,35.0808,-88.2473,35.0833,-88.2425,0,0,0,0,0,0.0,0.0,131.85631808426095,True
2019,1,31.5976,-84.9635,31.6003,-84.9611,1,0,0,0,0,10000.0,0.0,49.40821645083933,True
2019,1,31.6165,-85.2788,31.6169,-85.2763,0,0,0,0,0,0.0,0.0,24.363493644968088,True
2019,5,27.7937,-82.7933,27.7983,-82.7896,0,0,0,0,0,50000.0,0.0,39.74784236994989,True
2019,5,34.809,-99.614,34.93,-99.492,2,0,0,0,0,300000.0,0.0,76.63211186686851,True
2019,5,35.516,-97.492,35.516,-97.492,0,0,0,0,0,10000.0,0.0,28.11969791905024,True
2019,5,35.277,-97.318,35.277,-97.318,0,0,0,0,0,3000.0,0.0,7.223871837709165,True
2019,5,36.1279,-97.4462,36.1279,-97.4462,0,0,0,0,0,1000.0,0.0,89.68161716334798,True
2019,5,34.6967,-99.7565,34.6967,-99.7565,-1,0,0,0,0,0.0,0.0,80.54122978420327,True
2019,5,34.6593,-99.9573,34.6593,-99.9573,-1,0,0,0,0,0.0,0.0,95.73346274459074,True
2019,5,34.9498,-99.3925,34.9498,-99.3925,-1,0,0,0,0,0.0,0.0,75.60350071759572,True
2019,5,35.897,-97.716,35.944,-97.684,-1,0,0,0,0,0.0,0.0,74.17362635732586,True
2019,5,36.123,-97.676,36.123,-97.664,0,0,0,0,0,0.0,0.0,79.69368120794357,True
2019,5,36.19,-97.495,36.211,-97.46,0,0,0,0,0,0.0,0.0,83.36957057170486,True
2019,5,36.393,-97.052,36.393,-97.052,-1,0,0,0,0,0.0,0.0,103.54325605081799,True
2019,5,35.0435,-99.223,35.0435,-99.223,-1,0,0,0,0,0.0,0.0,79.03421155517262,True
2019,5,34.7066,-99.8712,34.7066,-99.8712,-1,0,0,0,0,0.0,0.0,90.44778982045639,True
2019,5,35.5364,-97.4595,35.5364,-97.4595,0,0,0,0,0,2000.0,0.0,27.97177176523778,True
2019,5,35.139,-97.409,35.146,-97.399,0,0,0,0,0,1000.0,0.0,24.65113715874922,True
2019,5,35.358,-97.25,35.356,-97.226,1,0,0,0,0,0.0,0.0,3.7458810764217567,True
2019,5,33.8991,-96.6893,33.8991,-96.6893,-1,0,0,0,0,0.0,0.0,158.14419906307583,True
2019,5,35.2231,-99.0239,35.2231,-99.0239,-1,0,0,0,0,0.0,0.0,95.82596435087125,True
2019,5,34.728,-99.095,34.728,-99.095,-1,0,0,0,0,0.0,0.0,42.09548525582814,True
2019,5,35.773,-99.181,35.801,-99.185,-1,0,0,0,0,0.0,0.0,143.19260351178514,True
2019,5,34.7655,-99.33,34.7655,-99.33,0,0,0,0,0,20000.0,0.0,55.299064102422534,True
2019,5,35.1293,-99.3976,35.1293,-99.3976,-1,0,0,0,0,0.0,0.0,93.56823386891784,True
2019,5,35.9592,-97.68,35.9592,-97.68,-1,0,0,0,0,0.0,0.0,78.54111534827852,True
2019,5,36.116,-97.497,36.116,-97.497,1,0,0,0,0,1000.0,0.0,89.28138930842837,True
2019,4,39.8601,-83.6669,39.8649,-83.6543,0,0,0,0,0,15000.0,0.0,50.670369134789894,True
2019,4,39.9074,-83.6299,39.9198,-83.6219,-1,0,0,0,0,0.0,0.0,56.59877550426025,True
2019,1,30.0716,-85.6074,30.0794,-85.5974,1,0,0,0,0,20000.0,0.0,62.612226056177725,True
2019,1,36.96,-122.04,36.96,-122.04,0,0,0,0,0,0.0,0.0,25.080468395134634,True
2019,1,32.8535,-86.1551,32.8762,-86.1439,1,0,0,0,0,0.0,0.0,49.09392525512287,True
2019,1,32.8759,-89.517,32.896,-89.5194,1,0,0,0,0,45000.0,0.0,79.42906284969317,True
2019,1,32.3481,-86.9096,32.3934,-86.8372,1,0,0,0,0,0.0,0.0,92.5358896495531,True
2019,1,41.3226,-80.8153,41.3303,-80.7285,1,0,0,0,0,250000.0,0.0,87.75771162941224,True
2019,1,41.3494,-88.2408,41.3493,-88.2419,-1,0,0,0,0,0.0,0.0,31.207778734081998,True
2019,1,36.84,-119.56,36.8403,-119.544,1,0,0,0,0,500000.0,0.0,58.82441591065503,True
2019,1,36.9569,-122.0181,36.9569,-122.0181,0,0,0,0,0,0.0,0.0,24.475886850671767,True
2019,1,32.4847,-86.7275,32.5467,-86.59,1,0,0,2,0,0.0,0.0,76.51935496241877,True
2019,1,32.1407,-90.0569,32.1651,-90.0204,0,0,0,0,0,10000.0,0.0,16.922243432621304,True
2019,1,32.203,-89.9774,32.2256,-89.9452,1,0,0,0,0,50000.0,0.0,8.586463262613734,True
2019,1,28.8225,-81.3219,28.8268,-81.3155,0,0,0,0,0,1380000.0,0.0,102.37126674380326,True
2019,1,32.7283,-89.1581,32.7319,-89.1571,0,0,0,0,0,10000.0,0.0,92.14013906743205,True
2019,1,32.3934,-86.8372,32.3981,-86.8233,0,0,0,0,0,0.0,0.0,86.79923234956307,True
2019,1,41.44,-80.06,41.44,-80.06,1,0,0,0,0,5000.0,0.0,101.86906113777047,True
2019,1,32.5202,-86.237,32.6824,-85.9927,2,0,0,4,0,0.0,0.0,41.970024703012996,True
2019,5,40.1142,-100.83,40.1142,-100.83,-1,0,0,0,0,0.0,0.0,111.53864502106202,True
2019,4,30.3935,-89.4453,30.3935,-89.4411,1,0,0,0,0,0.0,0.0,93.27836787755608,True
2019,10,38.6366,-78.714,38.6444,-78.7141,0,0,0,0,0,30000.0,0.0,112.78150101910012,True
2019,2,35.8564,-107.315,35.8582,-107.3113,0,0,0,0,0,0.0,0.0,90.28327926924388,True
2019,4,39.1322,-85.4821,39.1328,-85.4816,1,0,0,0,0,3000.0,0.0,93.76960759182155,True
2019,11,32.4565,-91.3847,32.4706,-91.381,-1,0,0,0,0,0.0,0.0,132.96510306979408,True
