YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
1993,5,33.28,-87.28,2
1993,5,34.87,-87.53,0
1993,5,34.63,-86.77,0
1993,8,48.68,-109.9,0
1993,8,46.9,-106.25,0
1993,8,40.75,-95.6,0
1993,10,37.15,-94.52,2
1993,1,30.05,-82.32,0
1993,5,43.58,-97.55,2
1993,5,43.6,-97.3,3
1993,9,39.93,-75.35,1
1993,2,34.48,-84.82,0
1993,8,37.65,-76.4,0
1993,10,28.78,-82.62,0
1993,3,34.83,-82.57,0
1993,4,40.8,-77.25,0
1993,9,28.55,-82.45,0
1993,1,33.13,-111.65,1
1993,10,36.85,-94.53,1
1993,8,34.88,-89.98,0
1993,10,36.55,-94.48,1
1993,5,32.92,-85.17,0
1993,3,38.98,-94.97,1
1993,8,31.63,-110.33,0
1993,5,34.18,-97.27,0
1993,4,40.88,-76.65,1
1993,3,32.23,-92.52,1
1993,5,34.28,-97.33,1
1993,9,40.23,-75.13,1
1993,8,45.22,-102.17,0
1993,8,44.47,-103.63,0
1993,5,38.47,-101.97,1
1993,5,38.35,-101.67,1
1993,8,35.37,-77.47,1
1993,5,33.97,-98.07,0
1993,5,43.32,-75.27,0
1993,9,35.6,-91.47,2
1993,5,34.2,-97.18,1
1993,10,29.53,-82.53,0
1993,10,29.65,-82.62,0
1993,1,33.62,-111.9,2
1993,9,39.45,-96.42,0
1993,4,34.05,-82.25,1
1993,8,27.77,-82.67,1
1993,8,43.47,-76.23,0
1993,4,31.65,-96.28,0
1993,4,35.18,-102.07,0
1993,5,32.18,-97.35,0
1993,5,32.18,-97.35,0
1993,4,30.63,-85.58,1
1993,5,32.18,-97.35,0
1993,8,35.58,-76.67,1
1993,10,36.0,-94.87,0
1993,3,39.83,-100.18,0
1993,5,44.78,-95.55,0
1993,4,34.67,-96.28,0
1993,5,34.43,-80.87,0
1993,9,32.28,-97.48,1
1993,4,36.82,-99.87,0
1993,2,29.5,-95.73,0
1993,8,27.43,-82.68,0
1993,5,33.67,-98.43,1
1993,8,26.6,-81.97,0
1993,8,26.6,-81.97,0
1993,5,42.72,-75.78,1
1993,8,32.73,-110.9,0
1993,4,37.85,-100.42,0
1993,11,33.93,-95.08,0
1993,1,29.82,-85.3,1
1993,2,38.55,-85.13,0
1993,10,31.87,-95.5,1
1993,4,27.2,-80.25,0
1993,3,34.18,-98.63,0
1993,1,27.77,-82.67,0
1993,11,39.03,-82.62,0
1993,8,40.23,-88.97,0
1993,11,29.85,-94.88,1
1993,2,35.95,-84.97,0
1993,8,48.63,-103.22,0
1993,4,36.45,-99.17,0
1993,4,37.48,-92.43,0
1993,8,26.82,-80.67,0
1993,9,35.35,-96.38,0
1993,8,30.18,-81.67,0
1993,8,48.4,-93.47,0
1993,2,35.78,-84.57,2
1993,3,34.67,-83.1,0
1993,3,34.7,-82.95,0
1993,10,29.13,-82.55,1
1993,10,29.5,-82.88,0
1993,10,29.45,-82.65,1
1993,10,29.1,-82.63,0
1993,5,43.53,-96.42,1
1993,11,30.03,-95.05,0
1993,8,44.65,-99.87,0
1993,5,39.17,-98.38,0
1993,12,31.18,-90.4,0
1993,5,40.1,-99.35,1
1993,4,30.42,-93.67,2
1993,5,44.0,-96.03,1
1993,5,44.12,-95.97,1
1993,9,39.42,-74.37,0
1993,2,39.03,-82.3,1
1993,11,29.73,-95.37,1
1993,9,43.0,-78.18,1
1993,4,34.37,-96.5,0
1993,4,36.43,-90.38,0
1993,5,39.05,-102.27,0
1993,8,48.87,-95.75,0
1993,4,41.2,-75.78,1
1993,2,38.83,-83.15,1
1993,8,42.32,-96.9,1
1993,4,36.22,-95.07,0
1993,5,38.3,-98.85,0
1993,5,33.98,-80.35,0
1993,2,33.93,-84.7,3
1993,10,26.33,-81.77,1
1993,5,28.92,-97.32,0
1993,4,26.97,-82.1,2
1993,11,31.28,-90.63,1
1993,8,47.73,-95.63,0
1993,4,39.05,-75.42,1
1993,5,34.67,-82.18,0
1993,4,27.6,-81.52,0
1993,12,31.5,-89.77,0
1993,8,43.07,-92.45,2
1993,5,43.58,-97.55,2
1993,2,34.52,-82.5,1
1993,3,34.3,-82.7,0
1993,2,27.22,-81.87,0
1993,9,42.3,-78.02,2
1993,2,33.95,-81.47,1
1993,8,44.52,-84.7,1
1993,3,34.92,-97.68,1
1993,9,33.35,-96.6,0
1993,3,36.67,-92.35,0
1993,4,38.73,-75.6,0
1993,3,39.88,-99.95,1
1993,3,40.0,-99.88,1
1993,2,34.17,-84.7,1
1993,5,39.47,-95.55,2
1993,3,39.18,-96.58,1
1993,5,39.47,-96.27,1
1993,4,36.13,-95.82,3
1993,5,34.42,-98.07,0
1993,8,28.6,-80.8,0
1993,8,41.37,-103.67,0
1993,4,38.92,-75.72,0
1993,5,33.5,-82.05,0
1993,9,39.37,-96.05,0
1993,9,39.27,-95.73,0
1993,5,36.18,-89.65,1
1993,4,26.98,-82.32,0
1993,4,27.1,-82.45,0
1993,5,29.83,-95.45,0
1993,4,31.62,-93.43,2
1993,8,47.42,-105.72,0
1993,8,40.03,-88.63,0
1993,5,33.48,-99.27,0
1993,10,33.55,-99.13,1
1993,5,29.82,-98.13,0
1993,5,43.4,-98.03,1
1993,2,36.17,-85.6,3
1993,5,35.43,-95.62,0
1993,4,29.23,-90.0,2
1993,3,34.13,-99.13,0
1993,3,34.13,-99.13,0
1993,9,32.57,-97.23,2
1993,5,32.98,-96.57,1
1993,9,45.53,-92.03,1
1993,4,40.78,-80.78,0
1993,10,29.37,-100.9,1
1993,4,35.4,-101.48,1
1993,8,36.98,-76.42,1
1993,8,37.25,-76.68,1
1993,4,35.22,-102.48,0
1993,9,42.08,-73.95,1
1993,8,44.95,-104.97,0
1993,8,44.87,-105.05,0
1993,8,44.98,-104.6,0
1993,10,33.0,-95.07,0
1993,9,41.63,-79.68,0
1993,3,33.58,-101.85,1
1993,5,36.42,-94.63,0
1993,10,36.43,-94.83,0
1993,4,37.93,-90.8,1
1993,10,32.73,-101.0,0
1993,9,32.73,-97.12,2
1993,4,32.88,-96.05,0
1993,9,32.85,-98.77,0
1993,9,32.75,-98.83,0
1993,10,29.37,-100.87,1
1993,5,36.5,-101.38,3
1993,5,36.55,-101.28,0
1993,5,36.68,-101.2,1
1993,2,35.78,-84.57,1
1993,5,36.78,-101.93,0
1993,5,36.97,-101.48,0
1993,5,36.88,-101.35,3
1993,10,32.77,-97.98,0
1993,8,47.22,-104.9,0
1993,8,35.42,-76.33,1
1993,8,35.5,-76.0,0
1993,4,29.73,-95.37,1
1993,10,31.8,-97.1,1
1993,10,31.8,-97.1,0
1993,10,31.52,-97.15,0
1993,3,33.58,-101.85,0
