YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2016,5,33.9647,-95.9914,33.9861,-95.9379,2,0,0,0,0,0.0,0.0,192.34030097298177,True
2016,3,36.6784,-93.578,36.6852,-93.5695,1,0,0,0,0,0.0,0.0,63.903137081655395,True
2016,5,34.419,-96.492,34.42,-96.484,0,0,0,0,0,0.0,0.0,124.36950733348722,True
2016,3,35.0756,-88.2889,35.0793,-88.2629,1,0,0,0,0,25000.0,0.0,131.11635455386153,True
2016,3,39.694,-84.5835,39.7105,-84.582,1,0,0,0,0,60000.0,0.0,72.05643039659927,True
2016,3,39.9782,-84.4268,39.9881,-84.427,0,0,0,0,0,75000.0,0.0,80.80305126032543,True
2016,2,36.1953,-76.7638,36.2012,-76.7591,0,0,0,0,0,25000.0,0.0,90.34508898541822,True
2016,3,35.5523,-87.7379,35.5344,-87.6875,0,0,0,0,0,15000.0,0.0,131.06943157914029,True
2016,3,34.5391,-90.9558,34.5584,-90.911,0,0,0,0,0,25000.0,0.0,123.9120992225009,True
2016,3,35.3298,-90.5826,35.3439,-90.5524,1,0,0,0,0,25000.0,0.0,64.35810556763677,True
2016,3,41.3747,-86.8731,41.3748,-86.8714,0,0,0,0,0,75000.0,0.0,97.91237895095182,True
2016,5,38.0628,-101.1347,38.0918,-101.1713,1,0,0,0,0,0.0,0.0,107.6450075764818,True
2016,5,38.1383,-101.1782,38.2035,-101.1981,0,0,0,0,0,0.0,0.0,114.0405606027281,True
2016,4,30.7403,-94.0229,30.7551,-93.9898,1,0,0,0,0,7000.0,0.0,103.2614483048176,True
2016,4,40.9737,-95.048,40.9978,-95.0415,1,0,0,0,0,0.0,0.0,116.95603012414016,True
2016,4,31.6063,-84.8179,31.5646,-84.6296,2,0,0,5,0,150000.0,0.0,62.91942845595763,True
2016,4,27.9723,-82.7178,27.9689,-82.7054,0,0,0,0,0,100000.0,0.0,42.967224985621485,True
2016,2,37.2283,-78.8641,37.2318,-78.8576,0,0,0,0,0,10000.0,0.0,127.05391994987772,True
2016,3,41.7925,-86.1027,41.8,-86.0787,0,0,0,0,0,100000.0,0.0,58.73582638794378,True
2016,4,37.6886,-87.1343,37.733,-87.0828,0,0,0,0,0,100000.0,0.0,81.95564832840016,True
2016,4,37.7682,-87.0605,37.7887,-87.0149,1,0,0,0,0,75000.0,0.0,79.85831507218421,True
2016,4,37.1758,-101.7153,37.2178,-101.6803,0,0,0,0,0,0.0,0.0,167.29113625728314,True
2016,4,30.8207,-91.9543,30.8242,-91.9475,1,0,0,0,0,4000.0,0.0,104.24098496733806,True
