YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
2020,6,39.4474,-100.3966,0
2020,6,39.0,-102.95,-1
2020,6,38.988,-102.9446,-1
2020,6,39.0537,-102.5977,-1
2020,6,39.149,-102.1831,-1
2020,6,40.091,-101.8697,-1
2020,7,25.8729,-97.4287,0
2020,4,29.0165,-82.1517,1
2020,4,29.83,-83.6,1
2020,4,30.6577,-84.622,1
2020,2,35.498,-80.564,2
2020,8,45.7392,-87.1611,1
2020,1,30.3439,-89.3831,-1
2020,4,30.3684,-90.0845,1
2020,5,30.4404,-90.1817,1
2020,8,35.61,-90.38,0
2020,8,35.81,-90.47,1
2020,8,35.38,-90.99,1
2020,8,34.96,-90.87,0
2020,2,35.362,-80.3361,1
2020,2,35.8501,-79.6473,1
2020,2,35.509,-80.351,0
2020,2,35.196,-81.323,1
2020,2,35.127,-80.651,1
2020,2,35.461,-81.474,0
2020,3,36.1075,-85.4461,0
2020,6,27.1077,-82.4161,0
2020,6,27.24,-82.44,0
2020,2,31.208,-82.3642,0
2020,6,30.087,-82.6754,0
2020,3,42.5086,-92.0809,1
2020,12,34.3883,-78.7795,0
2020,8,35.83,-90.9,1
2020,10,30.4803,-88.2508,0
2020,4,32.6026,-91.5963,1
2020,4,32.5822,-91.5607,0
2020,4,32.6814,-91.8239,1
2020,4,39.1762,-84.105,0
2020,4,32.787,-90.8925,1
2020,4,32.8574,-90.5208,2
2020,4,32.9961,-89.8541,1
2020,4,39.192,-83.9976,0
2020,4,38.6748,-84.552,0
2020,4,39.2558,-83.9598,0
2020,4,33.1961,-89.3018,0
2020,4,33.1469,-88.6044,2
2020,4,33.2352,-88.4308,1
2020,4,32.1439,-88.9138,1
2020,4,32.2571,-88.6932,1
2020,4,31.301,-91.861,1
2020,4,38.6602,-84.5039,1
2020,4,39.2519,-83.9489,0
2020,4,31.318,-90.037,0
2020,4,32.6673,-91.6241,2
2020,4,32.7942,-91.1793,0
2020,8,44.4357,-97.6567,-1
2020,8,45.97,-96.24,0
2020,8,45.91,-96.08,2
2020,8,45.85,-95.85,1
2020,8,40.0822,-74.9599,2
2020,8,40.0815,-74.9592,2
2020,3,35.9146,-85.434,0
2020,8,45.97,-96.19,0
2020,8,45.95,-96.12,0
2020,8,40.162,-75.3315,0
2020,3,36.1715,-85.6628,4
2020,8,40.1284,-74.999,2
2020,8,29.0349,-81.341,2
2020,8,28.9492,-81.266,0
2020,8,48.34,-95.34,1
2020,3,46.33,-119.28,0
2020,8,46.85,-97.84,1
2020,8,47.4,-97.17,0
2020,8,46.97,-94.9,1
2020,8,48.11,-96.44,1
2020,2,34.3951,-84.8631,0
2020,2,34.3968,-84.8576,0
2020,4,31.0707,-89.9646,1
2020,6,40.16,-97.23,-1
2020,2,35.177,-81.413,2
2020,5,40.04,-96.58,-1
2020,10,33.1031,-84.4262,0
2020,10,33.564,-84.3056,0
2020,10,33.7263,-84.2122,0
2020,10,33.9028,-84.0983,0
2020,4,32.9296,-90.5931,1
2020,4,33.0049,-90.2608,0
2020,4,31.1833,-89.3487,1
2020,3,36.1162,-87.6482,0
2020,4,34.5543,-77.7547,0
2020,4,34.5009,-77.8675,1
2020,4,33.3542,-79.4727,1
2020,4,35.7303,-90.9859,0
2020,1,36.46,-83.58,0
2020,4,35.6567,-90.8562,2
2020,1,25.464,-81.123,-1
2020,6,41.38,-100.19,0
2020,4,33.9053,-78.0799,0
2020,2,35.416,-81.587,1
2020,6,38.087,-91.457,0
2020,4,33.4908,-79.0906,2
2020,4,34.4315,-77.9833,1
2020,3,36.1064,-87.9387,1
2020,8,27.67,-97.63,0
2020,1,34.4293,-80.5303,2
2020,1,35.4864,-96.6952,0
2020,1,40.106,-84.1758,0
2020,1,40.0305,-84.2271,0
2020,1,35.4262,-93.8928,1
2020,1,35.7796,-95.0229,1
2020,1,36.0991,-95.1771,-1
2020,1,34.55,-82.914,0
2020,1,34.68,-82.472,0
2020,1,34.182,-82.259,0
2020,1,34.192,-82.24,0
2020,1,34.239,-82.208,0
2020,3,41.28,-90.24,-1
2020,3,41.6003,-89.8725,1
2020,3,42.5947,-90.8138,1
2020,7,39.4062,-89.9277,-1
2020,7,39.4725,-89.6871,0
2020,3,36.1603,-85.8056,0
2020,3,36.1399,-85.0401,2
2020,3,36.192,-86.0981,1
2020,3,36.1717,-86.9562,3
2020,3,36.1767,-86.5717,3
2020,4,30.6783,-89.5729,1
2020,1,34.4938,-88.7007,0
2020,1,33.9108,-84.7582,0
2020,1,34.7301,-90.0827,1
2020,3,41.0624,-90.238,-1
2020,3,40.3361,-90.319,1
2020,3,40.6571,-89.6754,1
2020,7,39.5135,-89.5666,-1
2020,3,36.1264,-84.799,0
2020,1,34.7555,-88.3591,1
2020,1,34.816,-88.29,0
2020,8,38.0969,-75.3983,2
2020,8,38.4067,-75.2465,0
2020,1,33.9191,-84.7236,0
2020,3,42.7525,-91.8552,0
2020,3,42.648,-91.9414,1
2020,3,32.0817,-86.1751,0
2020,3,31.9011,-85.8111,0
2020,3,35.4043,-96.3287,1
2020,1,34.6979,-90.1309,0
2020,3,42.706,-90.7067,1
2020,3,34.652,-88.13,1
2020,3,32.3101,-100.2189,2
2020,1,34.2744,-90.1487,1
2020,1,35.2151,-93.5999,2
2020,1,30.4847,-96.8042,1
2020,3,32.5335,-99.6739,2
2020,3,32.5726,-99.6096,-1
2020,1,32.9134,-84.5255,1
2020,1,34.5092,-88.6488,1
2020,1,36.3671,-89.1916,1
2020,3,32.4388,-99.8697,1
2020,3,33.26,-99.28,-1
2020,3,32.343,-100.1489,2
2020,3,35.2211,-86.0098,1
2020,3,35.5072,-91.1184,1
2020,1,34.7415,-84.1414,0
2020,1,34.5539,-89.7744,0
2020,3,30.462,-86.1945,0
2020,3,31.9371,-86.0665,0
2020,3,36.57,-89.9,0
2020,1,35.1294,-89.3431,0
2020,1,34.5963,-88.5353,1
2020,1,34.6013,-91.8024,1
2020,3,31.642,-89.755,0
2020,3,33.0367,-98.546,0
2020,3,33.1628,-98.2887,0
2020,3,31.8497,-84.9087,1
2020,3,30.3154,-83.8415,1
2020,3,30.4215,-83.6361,1
2020,1,33.3949,-91.4714,0
2020,1,33.9798,-90.4099,0
2020,3,31.6406,-89.7644,0
2020,3,31.8173,-85.1313,1
2020,3,33.4159,-97.6198,0
2020,3,31.8539,-86.0307,0
2020,3,30.461,-83.4112,0
2020,3,30.84,-88.75,1
2020,3,36.1124,-91.561,1
2020,3,31.6892,-103.73,-1
2020,3,31.7099,-103.6578,-1
2020,3,33.2501,-97.8992,0
2020,3,33.0032,-98.6704,0
2020,3,38.0649,-89.2442,1
2020,3,38.191,-88.712,0
2020,3,35.5283,-92.9439,1
2020,3,32.8648,-87.0496,1
2020,3,31.4747,-103.4143,1
2020,6,37.85,-90.461,1
2020,3,33.1659,-98.0475,0
2020,3,32.9074,-98.9049,0
2020,3,31.8173,-85.2636,2
2020,3,32.6846,-87.6226,0
2020,3,30.3306,-83.7875,1
2020,3,38.1959,-88.7033,1
2020,3,37.9421,-87.4036,2
2020,3,32.8211,-105.9581,0
2020,3,35.5925,-92.8366,1
2020,3,37.9372,-87.4181,1
2020,1,33.1469,-84.3921,0
2020,1,33.2509,-84.1929,0
2020,1,34.7276,-88.3934,1
2020,3,37.0335,-87.5005,1
2020,3,36.1352,-92.9381,2
2020,3,34.5674,-103.0512,0
2020,1,34.26,-90.175,1
2020,3,36.8537,-86.2918,1
2020,3,36.849,-86.3176,2
2020,3,37.7418,-87.7038,2
2020,3,42.0178,-89.2964,1
2020,3,30.1767,-83.0498,0
2020,3,30.1407,-81.3564,0
2020,3,36.3302,-92.4768,1
2020,1,36.2574,-88.8041,0
2020,1,34.8576,-89.9206,2
2020,1,34.5045,-89.8584,0
2020,1,34.655,-89.6108,0
2020,3,36.6288,-108.2774,0
2020,3,36.8794,-90.6777,0
2020,3,36.0019,-96.4798,0
2020,3,36.73,-84.48,1
2020,3,36.8571,-90.6234,0
2020,1,33.3027,-91.2845,1
2020,1,33.8988,-90.7434,1
2020,5,33.2226,-95.082,1
2020,5,34.229,-99.006,-1
2020,5,31.17,-102.8647,0
2020,5,34.644,-81.19,1
2020,5,34.592,-81.026,1
2020,5,41.61,-88.59,-1
2020,5,41.26,-88.28,-1
2020,5,35.0461,-79.1565,1
2020,5,31.5624,-93.8084,-1
2020,5,36.523,-89.6631,1
2020,5,48.34,-99.57,0
2020,5,35.103,-81.505,1
2020,5,38.71,-96.31,-1
2020,5,39.8278,-88.6535,-1
2020,5,41.9673,-89.2434,1
2020,5,33.673,-94.4697,-1
2020,5,38.89,-96.4214,-1
2020,5,38.679,-96.2829,0
2020,5,42.1475,-88.5886,0
2020,5,41.4709,-88.2525,0
2020,5,39.8674,-83.2909,0
2020,5,29.5275,-98.7046,1
2020,2,39.0946,-77.5874,0
2020,5,32.7159,-80.1166,1
2020,5,38.5674,-96.4891,-1
2020,5,39.4485,-101.8926,-1
2020,5,41.6119,-93.8862,0
2020,5,41.6618,-93.9146,-1
2020,5,42.5622,-93.8903,1
2020,5,41.5313,-94.636,-1
2020,5,25.5742,-80.4518,1
2020,2,39.1763,-77.4827,1
2020,5,41.6407,-94.6467,-1
2020,5,48.16,-106.49,0
2020,5,43.242,-73.784,1
2020,5,43.182,-73.755,1
2020,2,39.1301,-77.3464,0
2020,5,41.4535,-88.3269,0
2020,5,41.4618,-88.2906,0
2020,5,42.1393,-88.63,0
2020,2,39.3427,-77.2758,1
2020,2,39.562,-77.031,1
2020,5,30.6317,-92.4207,1
2020,5,30.4029,-93.1441,1
2020,5,33.2381,-95.2874,0
2020,5,37.92,-102.31,-1
2020,5,38.02,-102.12,-1
