YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
2022,3,32.3733,-91.7256,0
2022,3,32.1463,-91.6868,1
2022,3,32.186,-88.8433,0
2022,3,32.931,-89.512,1
2022,3,32.341,-90.117,0
2022,3,31.201,-89.349,0
2022,3,32.465,-90.6,1
2022,3,32.66,-90.245,0
2022,3,33.0779,-89.7654,1
2022,3,32.1109,-89.4196,0
2022,7,40.0421,-84.23,1
2022,3,33.5182,-97.8369,1
2022,3,32.79,-89.97,1
2022,3,33.4021,-89.933,0
2022,3,33.0475,-88.5701,1
2022,3,32.6016,-88.8976,3
2022,3,32.4093,-88.5061,0
2022,5,25.0534,-80.4794,0
2022,3,33.332,-90.17,1
2022,3,32.4718,-91.8204,1
2022,3,32.3844,-88.4942,1
2022,3,32.2821,-90.2274,1
2022,3,33.351,-89.8066,1
2022,3,31.2645,-89.4659,1
2022,3,30.9197,-89.2525,2
2022,3,32.225,-88.705,1
2022,4,43.651,-92.4214,1
2022,4,43.8998,-91.9822,0
2022,4,43.9088,-91.897,0
2022,3,42.871,-89.1947,1
2022,11,33.8055,-94.9175,4
2022,5,46.3614,-94.8706,1
2022,6,39.8611,-96.5953,1
2022,6,39.7999,-96.713,1
2022,6,40.0011,-96.67,1
2022,6,39.7259,-96.64,1
2022,6,40.96,-96.3,1
2022,3,32.487,-91.028,1
2022,3,32.7443,-90.403,1
2022,3,32.1673,-90.3886,1
2022,5,34.7719,-99.8204,-1
2022,6,41.85,-98.1,-1
2022,5,34.6766,-99.9267,0
2022,5,34.531,-99.11,1
2022,5,34.917,-98.199,0
2022,5,36.001,-96.968,1
2022,5,35.2,-96.762,1
2022,5,36.364,-97.087,-1
2022,10,31.9825,-82.8483,0
2022,10,30.393,-86.5927,0
2022,10,30.652,-92.8043,2
2022,10,30.797,-97.6742,1
2022,10,27.59,-97.47,-1
2022,10,43.1017,-88.3812,0
2022,10,43.0062,-88.0434,0
2022,10,42.5956,-88.377,0
2022,10,42.6596,-88.2872,0
2022,10,43.1746,-88.8006,0
2022,10,43.0757,-88.8178,0
2022,10,42.9654,-88.5854,0
2022,4,32.5619,-91.9872,1
2022,10,30.7768,-85.7261,0
2022,1,29.7986,-84.6027,1
2022,1,26.8299,-82.2635,1
2022,1,34.9969,-87.1023,1
2022,1,26.4817,-81.986,2
2022,1,26.9185,-82.2206,1
2022,1,26.62,-82.0,0
2022,1,36.85,-87.4601,2
2022,1,31.894,-86.085,0
2022,10,30.537,-88.2623,1
2022,10,30.3638,-87.7665,1
2022,10,30.2785,-87.7249,1
2022,10,30.4426,-87.9109,0
2022,10,30.3159,-87.7587,0
2022,10,30.6028,-87.894,0
2022,10,30.7087,-88.1346,0
2022,10,30.613,-88.0551,0
2022,10,30.6688,-87.8956,1
2022,10,30.516,-88.1968,0
2022,10,30.713,-88.1879,0
2022,1,36.6975,-87.0981,0
2022,5,35.186,-96.736,2
2022,1,31.5063,-86.9244,0
2022,1,31.5312,-86.7063,0
2022,10,33.7,-117.213,0
2022,6,39.0981,-96.4743,-1
2022,6,39.1971,-96.5765,2
2022,4,32.6792,-93.8091,1
2022,6,39.44,-96.558,1
2022,5,45.7591,-95.3759,2
2022,4,32.0117,-92.4006,2
2022,4,32.048,-92.312,2
2022,5,34.7527,-100.0,0
2022,5,33.943,-99.707,-1
2022,10,35.144,-96.933,0
2022,5,33.8355,-100.0159,-1
2022,4,32.442,-93.68,1
2022,4,32.2493,-93.2595,1
2022,4,32.8992,-93.8991,0
2022,10,35.391,-97.841,0
2022,2,33.595,-87.541,0
2022,2,33.4284,-86.6744,1
2022,2,33.468,-86.618,1
2022,2,32.3565,-88.3857,2
2022,2,32.6331,-87.9639,0
2022,2,32.71,-87.828,2
2022,2,32.9317,-87.4539,2
2022,2,32.97,-87.421,2
2022,2,33.645,-87.0,1
2022,2,33.004,-87.408,0
2022,2,32.6449,-86.3553,0
2022,2,33.549,-86.517,0
2022,2,33.605,-87.525,1
2022,2,36.5285,-89.0568,0
2022,2,32.6722,-85.9251,0
2022,5,46.3581,-95.0453,1
2022,5,45.0059,-96.1859,1
2022,5,45.1481,-96.1252,1
2022,5,45.3534,-95.2893,0
2022,4,47.68,-96.47,0
2022,1,37.574,-85.234,1
2022,1,29.9387,-95.339,0
2022,1,30.0425,-94.9065,0
2022,1,37.797,-84.207,1
2022,1,31.4132,-93.3238,2
2022,1,30.3912,-95.6873,0
2022,1,29.7911,-95.5288,0
2022,1,37.043,-85.991,1
2022,1,36.7108,-87.0585,0
2022,1,37.373,-85.385,1
2022,5,46.1046,-94.9627,1
2022,5,46.1159,-94.6098,0
2022,5,46.1664,-94.5196,1
2022,1,36.943,-86.445,0
2022,1,37.827,-84.101,1
2022,1,31.3286,-93.4226,1
2022,1,37.377,-85.986,0
2022,1,37.373,-85.385,1
2022,1,29.97,-95.27,1
2022,1,30.0249,-95.2359,1
2022,2,35.7138,-90.7422,0
2022,2,34.9021,-86.597,0
2022,1,30.7388,-86.1598,0
2022,1,26.02,-81.767,0
2022,1,25.86,-81.41,0
2022,5,34.572,-80.983,0
2022,5,42.5392,-89.1377,0
2022,5,35.072,-81.945,1
2022,5,35.246,-80.714,1
2022,5,35.289,-80.674,1
2022,5,37.2036,-99.544,0
2022,5,30.6735,-88.056,1
2022,5,30.6044,-87.8758,1
2022,5,38.64,-89.012,-1
2022,5,37.1024,-99.3483,0
2022,5,31.888,-101.688,2
2022,3,33.1329,-97.6229,0
2022,5,44.6748,-93.8888,0
2022,5,35.17,-77.18,1
2022,5,35.308,-81.645,0
2022,5,44.2215,-94.4585,0
2022,5,44.6386,-93.9182,0
2022,5,40.415,-74.211,0
2022,5,35.377,-81.636,0
2022,5,35.951,-80.946,2
2022,5,38.378,-91.224,1
2022,5,39.1589,-77.0719,0
2022,5,37.17,-96.82,-1
2022,5,36.0871,-79.2441,1
2022,5,38.505,-90.5753,0
2022,5,34.36,-91.53,2
2022,5,30.46,-81.65,0
2022,5,38.5124,-76.7344,0
2022,5,45.1844,-93.272,0
2022,3,35.7242,-90.9893,0
2022,3,32.3415,-88.5384,1
2022,5,34.939,-82.738,1
2022,5,44.6497,-92.8613,0
2022,5,35.452,-83.447,1
2022,3,41.6757,-90.0558,1
2022,4,41.5351,-95.8569,1
2022,4,37.0107,-87.5425,0
2022,4,31.1932,-85.3078,0
2022,4,41.71,-95.69,0
2022,3,33.196,-87.021,0
2022,3,30.5204,-88.8202,1
2022,4,31.6636,-88.8118,2
2022,4,31.6704,-88.7751,1
2022,4,38.75,-97.19,0
2022,4,38.68,-97.05,1
2022,4,36.6,-88.87,0
2022,4,36.77,-88.64,1
2022,4,36.91,-88.31,0
2022,4,31.1445,-85.5518,0
2022,4,31.1419,-85.4855,0
2022,4,40.53,-96.39,1
2022,4,35.332,-97.748,-1
2022,3,32.98,-87.63,0
2022,3,32.5479,-88.2675,1
2022,4,33.799,-81.472,2
2022,4,33.6907,-80.2292,2
2022,4,27.55,-81.6998,0
2022,4,36.88,-88.06,1
2022,4,36.9,-88.035,1
2022,4,36.91,-88.29,0
2022,6,48.4021,-96.2736,1
2022,3,33.0045,-87.5943,0
2022,3,33.1858,-87.0408,0
2022,4,33.0736,-81.0799,1
2022,4,38.0733,-78.9435,1
2022,4,37.13,-87.57,0
2022,6,47.22,-96.2,1
2022,3,30.6894,-88.4184,0
2022,4,33.1807,-80.9262,0
2022,4,33.2472,-80.7916,0
2022,4,33.334,-80.6961,0
2022,4,38.0796,-79.0172,1
2022,4,26.5285,-81.894,0
2022,4,37.7626,-89.9291,0
2022,4,34.94,-92.229,1
2022,3,30.2617,-89.957,1
2022,4,40.6072,-96.3882,1
2022,4,38.62,-97.23,0
2022,4,38.71,-96.93,1
2022,12,27.7744,-82.7345,1
2022,4,31.6856,-88.531,1
2022,3,29.914,-90.0257,0
2022,4,39.19,-96.38,0
2022,4,39.187,-96.325,1
2022,4,39.193,-96.289,1
2022,4,39.32,-95.88,1
2022,4,35.36,-93.51,1
2022,4,33.8261,-81.0973,1
2022,4,33.844,-81.038,1
2022,6,46.86,-96.5,0
2022,6,47.4758,-95.1275,1
2022,4,31.1805,-88.9366,2
2022,4,33.791,-81.4923,2
2022,4,34.9551,-92.3488,1
2022,4,32.4656,-85.8051,1
2022,4,31.9833,-86.0358,0
2022,3,30.7557,-90.5106,1
2022,3,42.1106,-92.1864,1
2022,3,41.5355,-90.7032,1
2022,3,32.6906,-87.9379,0
2022,3,32.7238,-87.9136,0
2022,4,35.28,-94.038,1
2022,4,34.816,-95.011,-1
2022,4,32.698,-93.785,1
2022,4,31.2568,-84.9327,1
2022,4,31.296,-84.9101,1
2022,4,31.38,-84.33,0
2022,4,39.6236,-89.2993,1
2022,4,31.991,-85.996,0
2022,4,32.8765,-85.53,0
2022,4,31.896,-86.1267,1
2022,4,31.8932,-84.0132,1
2022,4,31.3122,-83.797,-1
2022,4,31.3312,-83.6781,-1
2022,3,33.5094,-87.3777,0
2022,4,30.7515,-81.9637,1
2022,4,30.8135,-83.9951,1
2022,4,31.7962,-83.4726,1
2022,4,32.0402,-85.8342,1
2022,4,31.967,-86.07,2
2022,4,32.6498,-85.8352,0
2022,4,31.3419,-83.6537,-1
2022,4,31.1497,-85.5123,1
2022,3,29.9871,-89.9841,0
2022,4,40.5399,-88.6605,-1
2022,4,34.4541,-92.5564,0
2022,4,34.9509,-91.5458,0
2022,4,31.3206,-84.1347,1
2022,4,30.6943,-83.5056,0
2022,4,30.7045,-83.4524,0
2022,4,41.3081,-81.9736,0
2022,4,31.9176,-85.1598,1
2022,4,42.8975,-78.2628,0
2022,4,33.7813,-93.3883,0
2022,3,31.844,-85.4744,1
2022,4,33.9006,-79.2954,0
2022,4,30.8722,-83.7478,1
2022,4,30.8822,-83.7396,1
2022,4,33.1154,-81.1889,3
2022,4,32.4197,-93.7138,0
2022,4,40.8,-97.24,-1
2022,4,39.2185,-85.4947,0
2022,4,33.2718,-80.9022,1
2022,3,30.3204,-90.0182,0
2022,3,33.2126,-87.9089,1
2022,4,31.394,-85.4025,0
2022,4,32.8184,-87.902,1
2022,4,32.951,-87.444,0
2022,3,33.275,-87.838,0
2022,4,40.6818,-96.2706,1
2022,4,41.46,-97.11,1
2022,4,46.61,-98.47,-1
2022,4,32.5183,-86.2036,2
2022,4,32.5728,-86.0225,0
2022,4,32.843,-87.833,1
2022,4,33.5018,-87.566,0
2022,5,45.6663,-95.5279,0
2022,5,45.7447,-94.9528,0
2022,4,39.0736,-101.1165,-1
2022,4,35.8938,-90.5171,1
2022,5,37.9636,-77.9989,1
2022,5,32.9084,-93.931,1
2022,3,33.8407,-96.8192,2
2022,3,32.8473,-97.0919,0
2022,5,45.2212,-95.8281,1
2022,5,45.843,-96.2661,0
2022,4,43.2796,-93.0667,1
2022,4,39.1328,-101.0759,-1
2022,4,26.8307,-80.1042,0
2022,3,32.2915,-87.3469,0
2022,3,32.4512,-87.6053,1
2022,5,35.91,-93.38,0
2022,5,32.1763,-94.7395,2
2022,5,37.8095,-77.796,0
2022,5,33.6786,-95.2362,1
2022,5,43.3086,-72.3878,1
2022,4,38.087,-85.333,0
2022,4,38.165,-85.126,1
2022,5,40.3714,-90.6477,1
2022,4,35.9973,-90.1807,0
2022,5,45.4123,-95.7808,1
2022,4,41.8472,-93.8058,1
2022,5,34.4608,-93.2497,-1
2022,3,32.513,-91.005,1
2022,5,37.824,-77.76,0
2022,5,35.8909,-95.0241,-1
2022,5,44.9192,-91.8256,1
2022,5,45.1517,-95.9186,1
2022,9,34.96,-110.33,0
2022,5,46.0119,-92.9299,1
2022,4,32.694,-92.519,1
2022,5,42.72,-97.28,1
2022,5,44.9743,-84.8794,1
2022,5,45.7151,-96.3072,1
2022,5,32.2408,-94.5904,1
2022,3,31.0641,-96.9967,0
2022,3,33.3686,-96.3091,1
2022,4,32.6958,-92.5409,0
2022,3,32.5475,-87.2944,2
2022,5,32.249,-94.5566,1
2022,5,42.23,-89.584,1
2022,4,37.78,-96.89,-1
2022,4,39.1473,-100.5375,1
2022,3,32.9285,-87.7809,1
2022,3,33.2447,-87.4525,1
2022,5,43.9142,-95.504,1
2022,5,31.9814,-94.712,1
2022,5,47.6576,-117.529,0
2022,5,47.6479,-117.3493,0
2022,3,30.9303,-97.1243,1
2022,4,31.3579,-88.9778,1
2022,4,41.8635,-93.7884,0
2022,4,41.9388,-93.6981,0
2022,4,41.8534,-93.758,-1
2022,5,36.07,-80.87,1
2022,3,33.0446,-98.3298,3
2022,3,32.447,-91.076,1
2022,5,32.7277,-89.5625,0
2022,3,33.4322,-97.3292,1
2022,4,35.9719,-90.2253,0
2022,4,41.8634,-93.7521,-1
2022,4,41.8077,-93.7029,0
2022,5,30.5114,-87.2238,1
2022,5,47.229,-93.6597,0
2022,5,46.56,-94.72,1
2022,5,43.8881,-90.7469,0
2022,5,32.8835,-89.2879,0
2022,5,40.5798,-90.6815,-1
2022,5,40.8897,-90.661,-1
2022,5,40.884,-90.6606,-1
2022,4,37.79,-96.72,1
2022,4,35.6823,-90.2637,0
2022,5,36.3,-80.59,1
2022,5,39.9545,-100.2829,-1
2022,4,42.9334,-93.8167,0
2022,4,43.1113,-93.2045,1
2022,5,34.7927,-100.0807,0
2022,5,39.1297,-100.3664,-1
