YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2025,3,41.79,-86.1,41.82,-86.07,1,0,0,0,0,100000.0,0.0,58.37976736907045,True
2025,5,37.89,-99.37,37.95,-99.36,0,0,0,0,0,0.0,0.0,54.525845738849064,True
2025,3,35.0966,-89.0021,35.1106,-88.9581,0,0,0,0,0,10000.0,0.0,83.81266701575913,True
2025,3,33.9719,-88.5998,33.9902,-88.5726,0,0,0,0,0,10000.0,0.0,26.321089641377643,True
2025,3,35.9601,-90.6996,35.967,-90.686,0,0,0,0,0,50000.0,0.0,101.27028799268784,True
2025,5,37.5,-99.33,37.61,-99.2,3,0,0,0,0,0.0,0.0,63.29684946518284,True
2025,3,30.1,-90.97,30.12,-90.95,1,0,0,0,0,100000.0,0.0,71.36980991907711,True
2025,8,39.66,-104.14,39.6579,-104.1337,-1,0,0,0,0,0.0,0.0,37.453347755275175,True
2025,7,42.179,-91.364,42.19,-91.22,1,0,0,0,0,0.0,0.0,90.45221313197017,True
2025,2,34.4231,-87.7915,34.4375,-87.744,0,0,0,0,0,0.0,0.0,76.62204658139525,True
2025,2,34.3509,-88.077,34.3797,-87.9794,1,0,0,0,0,0.0,0.0,55.563101420329644,True
2025,3,38.8961,-90.2083,38.924,-90.1827,1,0,0,0,0,10000.0,0.0,46.60067102603574,True
2025,3,38.6556,-89.7889,38.6637,-89.7758,0,0,0,0,0,20000.0,0.0,77.7434149723525,True
2025,3,37.8326,-89.7271,37.9188,-89.6746,1,0,0,0,0,50000.0,0.0,119.71265954260898,True
2025,3,38.386,-90.1139,38.3968,-90.0729,0,0,0,0,0,0.0,0.0,60.48261186665898,True
2025,3,38.4972,-89.8071,38.5739,-89.7057,1,0,0,0,0,260000.0,0.0,79.33396732072504,True
2025,3,38.5739,-89.7057,38.6073,-89.6679,2,0,0,0,0,700000.0,0.0,85.99529449240714,True
