YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
1999,1,32.48,-93.47,2
1999,1,32.5,-93.45,2
1999,4,31.62,-94.7,1
1999,7,44.63,-93.77,1
1999,7,44.65,-93.5,0
1999,7,44.62,-93.85,0
1999,10,26.47,-80.07,1
1999,8,27.33,-82.42,0
1999,4,34.67,-79.13,2
1999,4,34.72,-78.88,1
1999,5,39.2,-98.45,0
1999,5,32.38,-94.88,2
1999,2,39.15,-90.98,1
1999,2,30.48,-87.7,0
1999,1,35.02,-89.18,1
1999,1,27.45,-81.27,0
1999,1,35.13,-92.15,2
1999,1,35.35,-91.9,1
1999,1,35.35,-91.88,1
1999,1,35.42,-91.88,1
1999,2,39.23,-90.87,2
1999,2,39.3,-90.77,2
1999,1,35.15,-92.12,2
1999,1,33.9,-92.62,1
1999,1,33.92,-92.63,3
1999,1,35.43,-91.73,3
1999,1,39.95,-75.17,0
1999,1,30.83,-93.07,2
1999,6,36.85,-101.9,0
1999,6,39.32,-89.67,3
1999,6,39.37,-89.52,1
1999,6,40.65,-88.8,0
1999,6,40.72,-88.73,0
1999,1,30.1,-95.23,1
1999,1,35.25,-91.98,2
1999,1,35.65,-91.43,3
1999,6,45.5,-91.55,0
1999,1,30.35,-93.97,2
1999,1,30.45,-93.87,1
1999,6,33.83,-103.88,0
1999,6,46.62,-100.28,0
1999,1,35.97,-90.53,1
1999,6,33.78,-101.1,0
1999,1,30.62,-94.18,2
1999,1,30.62,-94.17,1
1999,1,30.83,-93.78,0
1999,1,30.83,-92.85,0
1999,1,30.95,-92.57,0
1999,1,35.48,-89.07,3
1999,1,35.58,-88.88,4
1999,1,34.63,-92.4,3
1999,1,34.3,-92.72,3
1999,1,35.58,-91.43,2
1999,1,35.6,-91.37,2
1999,1,35.63,-91.32,1
1999,1,35.63,-91.27,0
1999,1,29.67,-91.33,1
1999,1,30.15,-93.3,0
1999,1,34.58,-88.6,0
1999,1,34.97,-90.03,0
1999,6,39.98,-88.95,0
1999,6,39.78,-89.05,0
1999,1,35.05,-91.92,3
1999,1,36.55,-86.97,1
1999,6,40.35,-89.03,0
1999,1,35.72,-91.33,3
1999,1,34.75,-91.62,2
1999,6,40.17,-90.63,0
1999,6,34.47,-101.97,0
1999,1,30.27,-92.53,2
1999,1,30.47,-91.98,1
1999,1,29.95,-92.18,0
1999,1,29.97,-92.0,0
1999,2,33.93,-94.8,1
1999,4,40.65,-90.95,0
1999,6,40.37,-89.55,1
1999,6,40.58,-89.03,0
1999,2,33.93,-86.65,2
1999,6,40.12,-89.42,0
1999,6,40.45,-89.03,0
1999,6,40.25,-90.13,0
1999,6,40.23,-90.1,1
1999,1,30.47,-93.23,2
1999,1,30.08,-92.93,2
1999,1,30.62,-93.05,1
1999,2,38.75,-89.88,0
1999,1,35.57,-91.55,2
1999,2,30.47,-87.18,0
1999,1,34.32,-92.67,3
1999,1,35.5,-91.7,2
1999,1,34.67,-92.2,2
1999,1,34.83,-92.08,2
1999,6,39.37,-89.03,2
1999,6,40.17,-88.45,0
1999,1,29.97,-94.42,2
1999,1,30.72,-95.37,0
1999,1,30.18,-93.43,1
1999,6,40.18,-89.42,0
1999,6,39.42,-87.95,0
1999,1,34.88,-91.1,2
1999,1,36.07,-90.97,0
1999,1,36.18,-90.38,0
1999,1,35.83,-91.0,0
1999,1,35.9,-90.95,0
1999,1,35.9,-90.83,0
1999,1,35.85,-90.7,0
1999,6,40.6,-88.53,0
1999,6,40.25,-88.58,0
1999,6,40.2,-88.5,0
1999,6,39.95,-88.82,0
1999,6,40.42,-88.52,0
1999,6,40.18,-88.2,0
1999,6,40.05,-88.13,0
1999,2,26.35,-80.08,0
1999,2,26.35,-80.08,0
1999,1,34.93,-88.52,1
1999,4,41.0,-92.18,0
1999,4,40.62,-90.97,0
1999,6,40.9,-89.3,0
1999,6,40.18,-89.42,0
