YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_2026
2005,1,33.8,-82.2,33.8,-82.2,F0,0,0,0,0,0.0,0.0,True
2005,1,36.58333,-92.28333,36.58333,-92.28333,F0,0,0,0,0,50000.0,0.0,True
2005,1,36.86667,-91.9,37.03333,-91.68333,F1,0,0,0,0,300000.0,0.0,True
2005,1,37.01667,-91.68333,37.01667,-91.61667,F0,0,0,0,0,100000.0,0.0,True
2005,1,34.18,-81.86667,34.37,-81.76667,F0,0,0,0,0,0.0,0.0,True
2005,2,28.03333,-80.58333,28.03333,-80.58333,F1,0,0,1,0,600000.0,0.0,True
2005,1,33.5,-82.41667,33.5,-82.41667,F0,0,0,0,0,0.0,0.0,True
2005,1,33.75,-82.31667,33.75,-82.31667,F0,0,0,0,0,0.0,0.0,True
2005,4,34.41667,-81.61667,34.41667,-81.61667,F0,0,0,0,0,0.0,0.0,True
2005,3,37.65,-122.41667,37.65,-122.41667,F1,0,0,0,0,800000.0,0.0,True
2005,4,33.21667,-86.56667,33.23333,-86.55,F1,0,0,0,0,200000.0,0.0,True
2005,4,33.11667,-85.55,33.11667,-85.55,F1,0,0,0,0,3000.0,0.0,True
2005,4,33.1,-85.55,33.13333,-85.53333,F1,0,0,0,0,60000.0,0.0,True
2005,4,33.83333,-87.18333,33.83333,-87.16667,F1,0,0,0,0,125000.0,0.0,True
2005,4,41.1,-97.43333,41.1,-97.43333,F0,0,0,0,0,0.0,0.0,True
2005,4,31.98333,-85.7,32.05,-85.51667,F0,0,0,0,0,45000.0,0.0,True
2005,4,31.96667,-85.5,32.03333,-85.36667,F1,0,0,0,0,40000.0,0.0,True
2005,4,33.1,-85.83333,33.1,-85.58333,F1,0,0,0,0,20000.0,0.0,True
2005,4,33.1,-85.85,33.16667,-85.56667,F1,0,0,0,0,80000.0,0.0,True
2005,4,33.06667,-85.61667,33.08333,-85.58333,F1,0,0,0,0,18000.0,0.0,True
2005,4,33.23333,-87.61667,33.28333,-87.51667,F0,0,0,0,0,95000.0,0.0,True
2005,4,32.28333,-86.78333,32.3,-86.76667,F1,0,0,1,0,110000.0,0.0,True
2005,5,37.86667,-97.66667,37.86667,-97.66667,F0,0,0,0,0,0.0,0.0,True
2005,4,37.45,-120.71667,37.45,-120.7,F0,0,0,0,0,25000.0,50000.0,True
2005,4,33.26667,-86.88333,33.38333,-86.75,F1,0,0,0,0,400000.0,0.0,True
2005,4,32.1,-89.68333,32.21667,-89.65,F2,0,0,0,0,120000.0,2200000.0,True
2005,4,39.46667,-98.96667,39.46667,-98.98333,F0,0,0,0,0,0.0,0.0,True
2005,4,39.46667,-99.25,39.45,-99.26667,F0,0,0,0,0,0.0,0.0,True
2005,4,37.03333,-95.03333,37.03333,-95.03333,F0,0,0,0,0,0.0,0.0,True
2005,4,37.41667,-95.1,37.41667,-95.1,F0,0,0,0,0,0.0,0.0,True
2005,4,40.46667,-97.53333,40.46667,-97.53333,F0,0,0,0,0,0.0,0.0,True
2005,4,33.13333,-88.16667,33.15,-88.15,F0,0,0,0,0,50000.0,0.0,True
2005,4,34.41667,-85.61667,34.41667,-85.6,F0,0,0,0,0,4000.0,0.0,True
2005,4,34.4,-85.56667,34.41667,-85.56667,F0,0,0,0,0,20000.0,0.0,True
2005,4,31.78333,-89.65,32.05,-89.33333,F3,0,0,0,0,8000000.0,600000.0,True
2005,4,32.58333,-89.56667,32.8,-89.31667,F1,0,0,0,0,700000.0,100000.0,True
2005,4,32.16667,-89.68333,32.21667,-89.66667,F1,0,0,0,0,4000.0,30000.0,True
2005,6,38.91667,-85.73333,39.0,-85.8,F1,0,0,0,0,100000.0,0.0,True
2005,5,34.21667,-101.31667,34.21667,-101.31667,F2,0,0,0,0,100000.0,75000.0,True
2005,5,40.16667,-103.35,40.16667,-103.35,F0,0,0,0,0,0.0,0.0,True
2005,5,40.66667,-103.3,40.66667,-103.3,F0,0,0,0,0,0.0,0.0,True
2005,5,40.38333,-103.58333,40.38333,-103.58333,F0,0,0,0,0,0.0,0.0,True
2005,6,39.26667,-99.6,39.28333,-99.56667,F0,0,0,0,0,25000.0,0.0,True
2005,6,39.26667,-99.46667,39.36667,-99.36667,F1,0,0,0,0,300000.0,0.0,True
2005,6,39.43333,-99.3,39.46667,-99.25,F1,0,0,0,0,300000.0,0.0,True
2005,6,39.28333,-98.11667,39.35,-97.95,F1,0,0,0,0,100000.0,250000.0,True
2005,5,41.0,-97.66667,41.0,-97.66667,F0,0,0,0,0,0.0,0.0,True
2005,6,39.3,-99.53333,39.41667,-99.35,F1,0,0,0,0,300000.0,0.0,True
2005,5,40.88333,-98.6,40.9,-98.6,F0,0,0,0,0,0.0,0.0,True
2005,5,40.6,-103.65,40.6,-103.65,F0,0,0,0,0,0.0,0.0,True
2005,5,40.66667,-99.08333,40.66667,-99.08333,F0,0,0,0,0,0.0,0.0,True
2005,6,44.88333,-105.48333,45.01667,-105.7,F1,0,0,0,0,0.0,0.0,True
2005,4,31.23333,-90.03333,31.43333,-89.8,F3,0,0,6,0,11000000.0,150000.0,True
2005,4,33.78333,-89.81667,33.78333,-89.81667,F1,0,0,0,0,30000.0,100000.0,True
2005,7,34.26667,-81.63333,34.26667,-81.63333,F1,0,0,0,0,15000.0,1000.0,True
2005,6,36.95,-94.31667,36.95,-94.31667,F0,0,0,0,0,0.0,0.0,True
2005,5,40.7,-99.03333,40.7,-99.03333,F0,0,0,0,0,0.0,0.0,True
2005,5,34.21667,-101.31667,34.21667,-101.31667,F3,0,0,0,0,300000.0,200000.0,True
2005,5,41.48333,-97.98333,41.48333,-97.98333,F0,0,0,0,0,0.0,0.0,True
2005,5,40.85,-98.96667,40.91667,-98.73333,F0,0,0,0,0,25000.0,0.0,True
2005,5,40.51667,-99.15,40.51667,-99.15,F0,0,0,0,0,0.0,0.0,True
2005,6,44.73333,-90.53333,45.0,-90.41667,F1,0,0,0,0,600000.0,10000.0,True
2005,6,43.46667,-102.0,43.46667,-102.0,F0,0,0,0,0,0.0,0.0,True
2005,6,43.5,-101.95,43.5,-101.95,F0,0,0,0,0,0.0,0.0,True
2005,6,32.66667,-101.31667,32.66667,-101.31667,F0,0,0,0,0,0.0,0.0,True
2005,7,42.98333,-94.28333,43.0,-94.26667,F0,0,0,0,0,30000.0,2000.0,True
2005,5,40.81667,-98.6,40.81667,-98.6,F0,0,0,0,0,125000.0,0.0,True
2005,6,30.31667,-102.93333,30.31667,-102.93333,F0,0,0,0,0,0.0,0.0,True
2005,6,32.56667,-101.43333,32.56667,-101.43333,F0,0,0,0,0,5000.0,0.0,True
2005,6,32.71667,-101.26667,32.7,-101.26667,F0,0,0,0,0,0.0,0.0,True
2005,6,32.4,-101.53333,32.4,-101.53333,F0,0,0,0,0,0.0,0.0,True
2005,6,43.43333,-103.21667,43.43333,-103.21667,F1,0,0,0,0,50000.0,0.0,True
2005,6,30.2,-102.78333,30.2,-102.76667,F0,0,0,0,0,0.0,0.0,True
2005,5,40.9,-100.11667,40.9,-100.1,F0,0,0,0,0,0.0,0.0,True
2005,5,40.75,-98.85,40.76667,-98.85,F0,0,0,0,0,50000.0,0.0,True
2005,5,32.3,-103.9,32.3,-103.9,F0,0,0,0,0,0.0,0.0,True
2005,4,31.38333,-89.9,31.45,-89.68333,F1,0,0,0,0,700000.0,50000.0,True
2005,5,32.31667,-103.93333,32.31667,-103.93333,F0,0,0,0,0,0.0,0.0,True
2005,6,39.71667,-86.15,39.73333,-86.15,F0,0,0,0,0,0.0,0.0,True
2005,5,27.38333,-81.03333,27.38333,-81.03333,F0,0,0,0,0,0.0,0.0,True
2005,5,27.26667,-80.31667,27.26667,-80.31667,F0,0,0,0,0,5000.0,0.0,True
2005,5,40.38333,-99.36667,40.48333,-99.31667,F0,0,0,0,0,250000.0,0.0,True
2005,6,40.28333,-103.58333,40.28333,-103.58333,F0,0,0,0,0,0.0,0.0,True
2005,6,40.85,-103.06667,40.85,-103.06667,F0,0,0,0,0,0.0,0.0,True
2005,6,33.86667,-101.6,33.86667,-101.51667,F1,0,0,0,0,100000.0,500000.0,True
2005,6,39.36667,-103.95,39.36667,-103.95,F0,0,0,0,0,0.0,0.0,True
2005,6,39.71667,-103.08333,39.71667,-103.08333,F0,0,0,0,0,0.0,0.0,True
2005,7,45.55,-103.81667,45.33333,-103.63333,F0,0,0,0,0,0.0,0.0,True
2005,7,39.96667,-104.81667,39.96667,-104.81667,F0,0,0,0,0,0.0,0.0,True
2005,7,39.2,-103.61667,39.2,-103.61667,F0,0,0,0,0,0.0,0.0,True
2005,7,40.81667,-105.08333,40.81667,-105.08333,F0,0,0,0,0,0.0,0.0,True
2005,6,33.25,-100.65,33.23333,-100.68333,F2,0,0,0,0,150000.0,15000.0,True
2005,7,40.28333,-86.51667,40.28333,-86.51667,F1,0,0,0,0,250000.0,0.0,True
2005,7,40.33333,-86.38333,40.33333,-86.38333,F0,0,0,0,0,175000.0,0.0,True
2005,7,40.38333,-86.76667,40.38333,-86.76667,F0,0,0,0,0,10000.0,0.0,True
2005,7,40.46667,-86.2,40.46667,-86.2,F0,0,0,0,0,5000.0,0.0,True
2005,7,31.85,-102.35,31.85,-102.35,F0,0,0,0,0,0.0,0.0,True
