YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_2026
2004,12,39.4,-85.5,39.41667,-85.48333,F0,0,0,0,0,15000.0,0.0,True
2004,6,40.8,-115.48333,40.8,-115.48333,F0,0,0,0,0,0.0,0.0,True
2004,6,40.81667,-117.51667,40.81667,-117.51667,F0,0,0,0,0,0.0,0.0,True
2004,6,41.31667,-118.16667,41.31667,-118.16667,F0,0,0,0,0,0.0,0.0,True
2004,6,41.1,-117.71667,41.1,-117.71667,F0,0,0,0,0,0.0,0.0,True
2004,3,31.21667,-101.9,31.21667,-101.9,F0,0,0,0,0,20000.0,0.0,True
2004,3,27.06667,-80.15,27.06667,-80.15,F0,0,0,0,0,10000.0,0.0,True
2004,3,27.0,-80.2,27.0,-80.2,F0,0,0,0,0,20000.0,0.0,True
2004,3,37.96667,-99.48333,38.08333,-99.41667,F3,0,0,0,0,480000.0,50000.0,True
2004,5,41.61667,-94.0,41.61667,-94.0,F1,0,0,0,0,2000.0,5000.0,True
2004,5,37.7,-97.33333,37.7,-97.33333,F4,0,0,1,0,275000.0,75000.0,True
2004,5,32.45,-100.71667,32.45,-100.7,F0,0,0,0,0,0.0,0.0,True
2004,5,32.5,-100.9,32.5,-100.9,F0,0,0,0,0,0.0,0.0,True
2004,6,61.01667,-161.75,61.01667,-161.75,F0,0,0,0,0,0.0,0.0,True
2004,5,41.3,-95.03333,41.25,-95.01667,F1,0,0,0,0,100000.0,2000.0,True
2004,6,60.8,-163.53333,60.8,-163.53333,F0,0,0,0,0,0.0,0.0,True
2004,5,41.78333,-94.53333,41.78333,-94.53333,F0,0,0,0,0,5000.0,2000.0,True
2004,4,29.31667,-100.5,29.33333,-100.48333,F0,0,0,0,0,0.0,0.0,True
2004,5,42.08333,-92.68333,42.08333,-92.68333,F1,0,0,0,0,10000.0,5000.0,True
2004,5,32.66667,-100.96667,32.68333,-100.93333,F0,0,0,0,0,0.0,0.0,True
2004,5,43.13333,-94.88333,43.13333,-94.88333,F1,0,0,0,0,2000.0,3000.0,True
