YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_2026
1999,8,27.33,-82.42,27.33,-82.42,F0,0,0,0,0,5000.0,0.0,True
1999,5,39.2,-98.45,39.23,-98.45,F0,0,0,0,0,0.0,0.0,True
1999,1,27.45,-81.27,27.45,-81.27,F0,0,0,0,0,10000.0,0.0,True
1999,6,40.65,-88.8,40.65,-88.8,F0,0,0,0,0,0.0,0.0,True
1999,6,40.72,-88.73,40.68,-88.72,F0,0,0,0,0,0.0,0.0,True
1999,6,39.98,-88.95,39.98,-88.95,F0,0,0,0,0,0.0,0.0,True
1999,6,39.78,-89.05,39.78,-89.05,F0,0,0,0,0,0.0,0.0,True
1999,6,40.35,-89.03,40.33,-88.98,F0,0,0,0,0,0.0,0.0,True
1999,6,40.58,-89.03,40.58,-89.03,F0,0,0,0,0,0.0,0.0,True
1999,2,33.93,-86.65,33.93,-86.65,F2,0,0,1,0,85000.0,2000.0,True
1999,6,40.12,-89.42,40.12,-89.42,F0,0,0,0,0,0.0,0.0,True
1999,6,40.45,-89.03,40.45,-89.03,F0,0,0,0,0,0.0,0.0,True
1999,6,40.17,-88.45,40.17,-88.45,F0,0,0,0,0,0.0,0.0,True
1999,6,40.18,-89.42,40.18,-89.42,F0,0,0,0,0,0.0,0.0,True
1999,6,40.6,-88.53,40.62,-88.48,F0,0,0,0,0,0.0,0.0,True
1999,6,40.25,-88.58,40.25,-88.58,F0,0,0,0,0,0.0,0.0,True
1999,6,40.2,-88.5,40.2,-88.5,F0,0,0,0,0,0.0,0.0,True
1999,6,39.95,-88.82,39.95,-88.82,F0,0,0,0,0,0.0,0.0,True
1999,6,40.42,-88.52,40.42,-88.52,F0,0,0,0,0,0.0,0.0,True
1999,6,40.18,-88.2,40.18,-88.2,F0,0,0,0,0,0.0,0.0,True
1999,6,40.05,-88.13,40.05,-88.13,F0,0,0,0,0,0.0,0.0,True
1999,2,26.35,-80.08,26.35,-80.08,F0,0,0,0,0,0.0,0.0,True
1999,2,26.35,-80.08,26.35,-80.08,F0,0,0,0,0,0.0,0.0,True
1999,6,33.68,-101.25,33.68,-101.25,F1,0,0,0,0,10000.0,500000.0,True
1999,4,33.17,-100.17,33.17,-100.17,F0,0,0,0,0,0.0,0.0,True
1999,6,33.58,-101.85,33.58,-101.85,F1,0,0,0,0,10000.0,100000.0,True
1999,5,29.38,-96.78,29.38,-96.78,F1,0,0,0,0,10000.0,0.0,True
1999,5,40.58,-98.58,40.65,-98.57,F2,0,0,0,0,300000.0,0.0,True
1999,2,34.9,-87.48,34.93,-87.47,F2,0,0,0,0,145000.0,0.0,True
1999,2,39.92,-75.02,39.92,-75.02,F1,0,0,0,0,100000.0,0.0,True
1999,1,28.6,-82.32,28.6,-82.3,F0,0,0,0,0,75000.0,0.0,True
