YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_2026
2002,12,37.08333,-93.78333,37.13333,-93.7,F2,2,0,17,0,500000.0,0.0,True
2002,12,36.85,-94.13333,36.85,-94.13333,F0,0,0,0,0,50000.0,0.0,True
2002,12,37.76667,-93.63333,37.81667,-93.55,F1,0,0,1,0,500000.0,0.0,True
2002,12,37.3,-92.7,37.3,-92.7,F0,0,0,0,0,0.0,0.0,True
2002,12,37.31667,-92.71667,37.4,-92.58333,F0,0,0,0,0,75000.0,0.0,True
2002,12,37.16667,-94.75,37.16667,-94.75,F0,0,0,0,0,0.0,0.0,True
2002,12,36.91667,-94.05,36.91667,-94.05,F0,0,0,0,0,0.0,0.0,True
2002,12,37.35,-94.31667,37.41667,-94.16667,F1,1,0,7,0,138000.0,0.0,True
2002,12,37.75,-93.66667,37.76667,-93.66667,F1,0,0,0,0,2000.0,0.0,True
2002,12,37.83333,-93.55,37.81667,-93.5,F1,0,0,1,0,43000.0,0.0,True
2002,12,37.11667,-94.9,37.11667,-94.9,F0,0,0,0,0,0.0,0.0,True
2002,12,37.33333,-94.33333,37.35,-94.31667,F1,0,0,0,0,50000.0,0.0,True
2002,10,34.25,-86.65,34.25,-86.65,F0,0,0,0,0,24000.0,0.0,True
2002,10,34.86667,-86.58333,34.86667,-86.58333,F0,0,0,0,0,1000.0,0.0,True
2002,11,33.91667,-86.35,33.91667,-86.33333,F1,0,0,0,0,4000.0,1000.0,True
2002,11,33.95,-86.25,33.95,-86.2,F1,0,0,0,0,40000.0,0.0,True
2002,11,33.31667,-87.23333,33.33333,-87.18333,F2,0,0,3,0,300000.0,0.0,True
2002,11,33.5,-88.25,33.56667,-88.15,F2,0,0,2,0,200000.0,0.0,True
2002,11,33.76667,-87.8,33.81667,-87.55,F3,0,0,0,0,200000.0,0.0,True
2002,11,33.83333,-87.53333,33.96667,-87.11667,F3,7,0,40,0,2500000.0,0.0,True
2002,11,33.96667,-87.16667,33.98333,-87.11667,F3,0,0,5,0,300000.0,0.0,True
2002,11,33.98333,-87.11667,34.15,-86.6,F3,0,0,8,0,1300000.0,0.0,True
2002,11,33.75,-87.86667,33.86667,-87.61667,F3,0,0,3,0,500000.0,0.0,True
2002,11,33.83333,-87.58333,34.0,-87.35,F3,3,0,20,0,2500000.0,0.0,True
