YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2016,6,41.3669,-88.71,2,0,0,0,0,0.0,0.0,58.42003226157407,True
2016,1,31.9388,-90.2981,0,0,0,0,0,17000.0,0.0,48.08412004430546,True
2016,1,32.2624,-89.5387,0,0,0,0,0,9000.0,0.0,41.95347753242182,True
2016,7,44.3935,-92.3456,1,0,0,0,0,5000.0,0.0,109.02109303686727,True
2016,8,41.222,-84.6813,2,0,0,0,0,0.0,0.0,86.45573809145027,True
2016,8,41.3823,-84.2161,1,0,0,0,0,0.0,0.0,123.85272642080342,True
2016,6,43.35,-95.3205,0,0,0,0,0,1000.0,0.0,116.68857248509687,True
2016,2,30.8601,-84.3365,1,0,0,0,0,20000.0,0.0,51.445038136626174,True
2016,5,41.0091,-103.1043,0,0,0,0,0,0.0,0.0,143.51943693388972,True
2016,5,41.0722,-103.1209,0,0,0,0,0,0.0,0.0,141.4569662302585,True
2016,2,31.4151,-84.9804,1,0,0,0,0,0.0,0.0,45.722038086884105,True
2016,2,31.6405,-84.42,1,0,0,0,0,0.0,0.0,100.50116789466765,True
2016,2,31.8496,-84.0279,1,0,0,0,0,50000.0,0.0,111.68230571474011,True
2016,6,39.1559,-79.9642,1,0,0,0,0,20000.0,0.0,154.5035315591997,True
2016,7,47.6611,-117.5603,0,0,0,0,0,0.0,0.0,5.361528838451886,True
2016,5,48.39,-104.49,0,0,0,0,0,0.0,0.0,159.21802654953484,True
2016,2,31.2642,-85.4491,1,0,0,0,0,50000.0,0.0,21.854931012131843,True
2016,2,31.2651,-85.4106,1,0,0,0,0,75000.0,0.0,22.221088367919844,True
2016,2,31.436,-85.2071,0,0,0,0,0,0.0,0.0,24.086886956371746,True
2016,9,39.9728,-88.0739,2,0,0,0,0,800000.0,100000.0,109.27616406098161,True
2016,3,41.5342,-90.3616,2,0,0,10,0,750000.0,0.0,20.16857111593094,True
2016,2,31.3531,-85.3769,1,0,0,0,0,50000.0,0.0,14.28370610466518,True
2016,5,39.133,-99.1814,2,0,0,0,0,2000.0,0.0,146.43756047094087,True
2016,2,31.2479,-85.5317,1,0,0,0,0,0.0,0.0,24.622627541028194,True
2016,2,31.195,-85.6067,0,0,0,0,0,50000.0,0.0,32.67558766992436,True
2016,2,31.2579,-85.4858,1,0,0,0,0,0.0,0.0,22.672861539011173,True
2016,5,39.1367,-99.1623,1,0,0,0,0,15000.0,0.0,145.366250437099,True
2016,2,30.1606,-92.8538,0,0,0,0,0,0.0,0.0,35.03765530583062,True
2016,2,31.497,-85.157,1,0,0,0,0,0.0,0.0,28.959943033388313,True
2016,6,27.852,-81.576,0,0,0,0,0,5000.0,0.0,82.87783466358385,True
2016,2,31.2519,-85.5152,0,0,0,0,0,0.0,0.0,23.798571748347282,True
2016,3,33.5082,-91.4509,1,0,0,1,0,2500000.0,0.0,165.46290559476589,True
2016,6,43.9812,-96.3452,0,0,0,0,0,0.0,0.0,53.50234440814499,True
2016,4,27.9977,-82.8285,0,0,0,0,0,5000.0,0.0,53.0663344465937,True
2016,4,28.2994,-82.67,0,0,0,0,0,100000.0,0.0,71.11312328556383,True
2016,3,30.7979,-90.6077,1,0,0,0,0,0.0,0.0,36.396383703655026,True
2016,3,30.8168,-90.5397,1,0,0,0,0,0.0,0.0,35.386777245826366,True
2016,2,31.4574,-86.6181,1,0,0,1,0,100000.0,0.0,109.90560921963869,True
2016,1,26.57,-82.037,2,0,0,3,0,2000000.0,0.0,131.29969389901373,True
2016,1,31.3241,-89.6506,2,0,0,0,0,65000.0,0.0,110.8730921649723,True
2016,1,31.6989,-90.5212,1,0,0,0,0,155000.0,0.0,82.08223120295624,True
2016,1,24.7315,-81.0139,0,0,0,0,0,2000.0,0.0,71.25576559408283,True
2016,1,26.5503,-81.9126,1,0,0,0,0,200000.0,0.0,137.2530875926308,True
2016,1,27.0873,-80.1497,1,0,0,0,0,100000.0,0.0,124.4306431597872,True
2016,3,31.529,-86.7244,0,0,0,0,0,8000.0,0.0,120.1828898172908,True
2016,2,34.998,-78.089,0,0,0,0,0,5000.0,0.0,82.63427130787012,True
2016,2,27.65,-82.06,0,0,0,0,0,0.0,0.0,34.227584362651385,True
2016,2,27.0071,-82.1425,0,0,0,0,0,50000.0,0.0,81.75181633757313,True
2016,2,26.9991,-82.0391,1,0,0,1,0,1600000.0,0.0,86.31292770881059,True
2016,2,30.2195,-90.4354,1,0,0,0,0,0.0,0.0,33.477542799743915,True
2016,2,33.8779,-88.021,1,0,0,0,0,0.0,0.0,28.526442330680755,True
2016,2,33.3956,-88.1635,0,0,0,0,0,0.0,0.0,57.814609153986616,True
2016,2,34.8206,-76.4499,1,0,0,0,0,100000.0,0.0,39.259503433643935,True
2016,2,27.54,-82.2,1,0,0,0,0,0.0,0.0,27.084024904213933,True
2016,2,35.7673,-89.1677,1,0,0,1,0,150000.0,0.0,79.26237364852084,True
2016,2,33.3941,-87.9672,0,0,0,0,0,0.0,0.0,65.18225814188878,True
2016,1,27.253,-82.5396,2,0,0,2,0,12000000.0,0.0,52.09141314217858,True
2016,1,27.538,-82.219,2,2,0,4,0,150000.0,0.0,25.89968407241018,True
2016,4,31.24,-82.66,1,0,0,0,0,0.0,0.0,50.71637860235328,True
2016,2,34.2265,-87.9189,1,0,0,0,0,0.0,0.0,52.64579858400497,True
2016,2,33.1593,-86.6673,0,0,0,0,0,0.0,0.0,9.636351157624482,True
2016,2,31.4358,-88.5273,1,0,0,0,0,100000.0,0.0,88.45201073920865,True
2016,4,31.619,-84.8746,1,0,0,0,0,0.0,0.0,58.15215452667462,True
2016,2,30.5333,-87.1318,1,0,0,0,0,75000.0,0.0,107.2697078044812,True
2016,1,30.8969,-86.1972,0,0,0,0,0,0.0,0.0,45.33619759743061,True
2016,1,30.3563,-85.3032,0,0,0,0,0,0.0,0.0,63.65954868350374,True
