YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
1991,6,40.33,-104.85,0,0,0,0,0,0.0,0.0,65.73305585242788,True
1991,6,40.43,-104.65,0,0,0,0,0,0.0,0.0,72.0862268674882,True
1991,6,40.47,-104.88,0,0,0,0,0,0.0,0.0,76.08288975464653,True
1991,6,40.38,-104.68,0,0,0,0,0,250000.0,0.0,66.96024741959631,True
1991,6,40.52,-103.57,0,0,0,0,0,0.0,0.0,116.30677076383363,True
1991,6,40.35,-103.35,0,0,0,0,0,0.0,0.0,119.4915887777161,True
1991,6,40.33,-103.18,0,0,0,0,0,0.0,0.0,131.0025929984983,True
1991,6,39.03,-104.2,0,0,0,0,0,0.0,0.0,89.22452819039883,True
1991,6,39.1,-104.22,0,0,0,0,0,0.0,0.0,81.31391206131745,True
1991,6,39.1,-104.22,0,0,0,0,0,0.0,0.0,81.31391206131745,True
1991,6,38.9,-104.12,0,0,0,0,0,0.0,0.0,105.16845693862953,True
1991,6,40.42,-104.95,0,0,0,0,0,0.0,0.0,78.36979194947095,True
1991,5,45.57,-94.15,0,0,0,0,0,0.0,0.0,92.33625341299481,True
1991,4,37.18,-97.83,0,0,0,0,0,2500.0,0.0,55.52796802702724,True
1991,6,41.15,-73.83,0,1,0,0,0,25000.0,0.0,87.01639598305562,True
1991,7,46.47,-94.33,3,0,0,3,0,2500000.0,0.0,166.89003717916424,True
1991,4,37.58,-97.33,0,0,0,0,0,2500.0,0.0,12.94840158148571,True
1991,5,38.42,-98.5,0,0,0,0,0,0.0,0.0,125.75568627515217,True
1991,6,25.97,-81.73,0,0,0,0,0,2500.0,0.0,137.77586100764236,True
1991,6,40.2,-98.98,0,0,0,0,0,2500.0,0.0,47.59258449431246,True
1991,5,40.2,-88.57,0,0,0,0,0,0.0,0.0,65.37942122329808,True
1991,8,43.1,-83.95,0,0,0,0,0,0.0,0.0,59.13116420469357,True
1991,8,30.25,-81.37,0,0,0,0,0,250.0,0.0,41.16545442771189,True
1991,4,33.63,-95.27,2,0,0,0,0,250000.0,0.0,186.88733429453674,True
1991,3,38.22,-97.78,1,0,0,0,0,25000.0,0.0,69.48375862846875,True
1991,3,37.48,-97.95,0,0,0,0,0,2500.0,0.0,48.709778045850996,True
1991,3,38.47,-97.38,0,0,0,0,0,2500.0,0.0,90.8539657838077,True
1991,3,37.47,-97.78,0,0,0,0,0,0.0,0.0,36.09280787917112,True
1991,3,37.0,-97.38,3,0,0,0,0,250000.0,0.0,72.46934423956763,True
1991,3,37.08,-97.15,3,0,0,0,0,250000.0,0.0,68.925138298469,True
1991,3,37.25,-96.75,3,0,0,6,0,2500000.0,0.0,75.9283549910762,True
1991,3,37.97,-98.05,4,0,0,5,0,25000000.0,0.0,63.82830380407611,True
1991,3,38.17,-97.02,0,0,0,0,0,2500.0,0.0,68.29214905622473,True
1991,3,37.82,-95.45,2,0,0,1,0,2500000.0,0.0,147.56337976254744,True
1991,3,37.87,-97.78,0,0,0,0,0,250.0,0.0,38.10328962073162,True
1991,3,37.8,-98.5,3,0,0,0,0,0.0,0.0,94.35438502216815,True
1991,3,37.8,-98.48,3,0,0,1,0,250000.0,0.0,92.62202295047622,True
1991,5,38.68,-101.73,0,0,0,0,0,0.0,0.0,76.42740523057189,True
1991,3,37.78,-98.6,1,0,0,0,0,25000.0,0.0,102.71743289438088,True
1991,4,37.27,-95.55,2,0,0,0,0,250000.0,0.0,121.76606879519764,True
1991,6,42.1,-103.1,1,0,0,0,0,2500000.0,0.0,176.69297091192672,True
1991,6,40.7,-97.97,1,0,0,0,0,250000.0,0.0,58.04682903054981,True
1991,7,42.27,-102.88,0,0,0,0,0,0.0,0.0,193.1655207533141,True
1991,6,42.05,-101.15,0,0,0,0,0,0.0,0.0,48.50396570331138,True
1991,6,41.28,-101.85,1,0,0,0,0,2500.0,0.0,129.97660615234471,True
1991,6,41.75,-100.97,0,0,0,0,0,0.0,0.0,39.979401590551895,True
1991,6,41.15,-103.2,0,0,0,0,0,0.0,0.0,134.47278973245096,True
